state,county,tract,block group,P0010001,P0030002,P0050003,P0040003,P0030004,P0060004,P0030005,P0030003,state,county,tract,block group,geoid,tot_pop,pr_white,pr_hisp_lat,pr_native,pr_native+,pr_asian,pr_black_afr_am
02,090,001500,1,1549,1282,1233,74,77,160,26,28,02,090,001500,1,020900015001,1549,0.8276307295029051,0.04777275661717237,0.04970948999354422,0.10329244673983215,0.016785022595222725,0.018076178179470628
02,090,001500,2,1577,1350,1317,45,68,117,25,50,02,090,001500,2,020900015002,1577,0.8560558021559924,0.028535193405199746,0.04311984781230184,0.07419150285351934,0.01585288522511097,0.03170577045022194
02,090,001500,3,1532,1332,1290,58,77,126,18,16,02,090,001500,3,020900015003,1532,0.8694516971279374,0.037859007832898174,0.05026109660574413,0.08224543080939947,0.01174934725848564,0.010443864229765013
02,090,001500,4,2281,1921,1836,122,80,145,57,65,02,090,001500,4,020900015004,2281,0.8421744848750548,0.053485313459009205,0.035072336694432264,0.06356861025865848,0.02498903989478299,0.028496273564226217
02,090,001500,5,2366,2025,1960,118,67,143,40,84,02,090,001500,5,020900015005,2366,0.8558748943364328,0.049873203719357564,0.0283178360101437,0.06043956043956044,0.0169061707523246,0.03550295857988166
02,090,001500,6,747,583,566,36,38,61,22,38,02,090,001500,6,020900015006,747,0.7804551539491299,0.04819277108433735,0.050870147255689425,0.08165997322623829,0.029451137884872823,0.050870147255689425
02,090,001600,1,842,719,695,34,47,73,8,20,02,090,001600,1,020900016001,842,0.8539192399049881,0.040380047505938245,0.055819477434679333,0.08669833729216152,0.009501187648456057,0.023752969121140142
02,090,001600,2,1323,1044,1007,64,45,97,56,71,02,090,001600,2,020900016002,1323,0.7891156462585034,0.04837490551776266,0.034013605442176874,0.07331821617535904,0.042328042328042326,0.05366591080876795
02,090,001600,3,1526,1253,1190,100,54,91,46,67,02,090,001600,3,020900016003,1526,0.8211009174311926,0.0655307994757536,0.035386631716906945,0.05963302752293578,0.03014416775884666,0.043905635648754916
02,090,001600,4,1145,975,951,57,35,63,17,38,02,090,001600,4,020900016004,1145,0.851528384279476,0.04978165938864629,0.03056768558951965,0.05502183406113537,0.014847161572052401,0.03318777292576419
02,090,001700,1,1123,1002,977,36,45,70,19,11,02,090,001700,1,020900017001,1123,0.8922528940338379,0.032056990204808546,0.04007123775601069,0.06233303650934995,0.016918967052537846,0.009795191451469279
02,090,001700,2,299,279,273,8,10,17,0,1,02,090,001700,2,020900017002,299,0.9331103678929766,0.026755852842809364,0.033444816053511704,0.056856187290969896,0.0,0.0033444816053511705
02,090,001800,1,0,0,0,0,0,0,0,0,02,090,001800,1,020900018001,0,0.0,0.0,0.0,0.0,0.0,0.0
02,090,001800,2,2743,2216,2097,210,27,59,70,207,02,090,001800,2,020900018002,2743,0.8078745898651112,0.07655851257746993,0.00984323733138899,0.02150929639081298,0.025519504192489974,0.07546481954064893
02,090,001900,1,1511,1327,1301,52,55,129,13,6,02,090,001900,1,020900019001,1511,0.8782263401720715,0.03441429516876241,0.036399735274652546,0.08537392455327597,0.008603573792190603,0.003970880211780278
02,090,001900,2,3346,2947,2889,89,122,255,15,31,02,090,001900,2,020900019002,3346,0.8807531380753139,0.026598924088463836,0.03646144650328751,0.07621040047818291,0.004482964734010759,0.009264793783622235
02,090,001900,3,942,786,762,35,56,98,30,4,02,090,001900,3,020900019003,942,0.8343949044585988,0.037154989384288746,0.059447983014861996,0.1040339702760085,0.03184713375796178,0.004246284501061571
02,090,001900,4,4415,3908,3835,111,172,335,41,36,02,090,001900,4,020900019004,4415,0.8851642129105323,0.025141562853907135,0.03895809739524349,0.07587768969422423,0.00928652321630804,0.008154020385050963
02,090,001900,5,1470,1216,1191,48,105,152,14,46,02,090,001900,5,020900019005,1470,0.8272108843537415,0.0326530612244898,0.07142857142857142,0.10340136054421768,0.009523809523809525,0.031292517006802724
02,100,000100,1,795,696,691,18,38,73,6,0,02,100,000100,1,021000001001,795,0.8754716981132076,0.022641509433962263,0.04779874213836478,0.09182389937106918,0.007547169811320755,0.0
02,100,000100,2,883,718,708,15,98,137,4,3,02,100,000100,2,021000001002,883,0.8131370328425821,0.01698754246885617,0.11098527746319366,0.1551528878822197,0.004530011325028313,0.0033975084937712344
02,100,000100,3,830,672,663,14,94,141,4,7,02,100,000100,3,021000001003,830,0.8096385542168675,0.016867469879518072,0.11325301204819277,0.16987951807228915,0.004819277108433735,0.008433734939759036
02,105,000200,1,95,8,8,2,76,86,1,0,02,105,000200,1,021050002001,95,0.08421052631578947,0.021052631578947368,0.8,0.9052631578947369,0.010526315789473684,0.0
02,105,000300,1,643,548,541,13,52,83,6,0,02,105,000300,1,021050003001,643,0.8522550544323484,0.02021772939346812,0.08087091757387248,0.1290824261275272,0.00933125972006221,0.0
02,105,000300,2,800,271,261,24,409,519,4,3,02,105,000300,2,021050003002,800,0.33875,0.03,0.51125,0.64875,0.005,0.00375
02,105,000300,3,612,187,183,38,353,417,1,5,02,105,000300,3,021050003003,612,0.3055555555555556,0.06209150326797386,0.576797385620915,0.6813725490196079,0.0016339869281045752,0.008169934640522876
02,110,000100,1,646,569,561,14,17,48,11,3,02,110,000100,1,021100001001,646,0.8808049535603715,0.021671826625386997,0.02631578947368421,0.07430340557275542,0.017027863777089782,0.0046439628482972135
02,110,000100,2,1544,1304,1274,67,62,162,27,10,02,110,000100,2,021100001002,1544,0.844559585492228,0.04339378238341969,0.04015544041450777,0.10492227979274611,0.017487046632124352,0.006476683937823834
02,110,000100,3,1693,1448,1393,71,84,180,16,8,02,110,000100,3,021100001003,1693,0.8552864737152983,0.04193738924985233,0.049616066154754876,0.10632014176018902,0.009450679267572357,0.004725339633786178
02,110,000100,4,1050,944,920,31,30,68,14,1,02,110,000100,4,021100001004,1050,0.8990476190476191,0.029523809523809525,0.02857142857142857,0.06476190476190476,0.013333333333333334,0.0009523809523809524
02,110,000200,1,1609,1161,1111,99,139,272,96,9,02,110,000200,1,021100002001,1609,0.7215661901802362,0.061528899937849595,0.08638906152889994,0.16904909881914232,0.05966438781852082,0.005593536357986327
02,110,000200,2,1088,837,815,39,71,154,57,3,02,110,000200,2,021100002002,1088,0.7693014705882353,0.035845588235294115,0.06525735294117647,0.14154411764705882,0.05238970588235294,0.0027573529411764708
02,110,000200,3,1584,1050,998,104,160,270,140,23,02,110,000200,3,021100002003,1584,0.6628787878787878,0.06565656565656566,0.10101010101010101,0.17045454545454544,0.08838383838383838,0.01452020202020202
02,110,000200,4,1196,961,922,58,72,124,77,14,02,110,000200,4,021100002004,1196,0.8035117056856187,0.048494983277591976,0.06020066889632107,0.10367892976588629,0.06438127090301003,0.011705685618729096
02,110,000200,5,1606,944,895,132,224,390,165,23,02,110,000200,5,021100002005,1606,0.5877957658779577,0.0821917808219178,0.13947696139476962,0.24283935242839352,0.10273972602739725,0.014321295143212951
02,110,000300,1,2869,1651,1606,149,475,842,190,23,02,110,000300,1,021100003001,2869,0.5754618333914255,0.05193447194144301,0.16556291390728478,0.29348204949459744,0.06622516556291391,0.00801673056814221
02,110,000300,2,957,576,557,45,120,205,97,14,02,110,000300,2,021100003002,957,0.6018808777429467,0.047021943573667714,0.12539184952978055,0.2142110762800418,0.1013584117032393,0.014629049111807733
02,110,000300,3,829,491,476,50,123,174,76,17,02,110,000300,3,021100003003,829,0.5922798552472859,0.06031363088057901,0.14837153196622438,0.20989143546441497,0.09167671893848009,0.020506634499396863
02,110,000300,4,828,624,611,19,69,133,50,4,02,110,000300,4,021100003004,828,0.7536231884057971,0.022946859903381644,0.08333333333333333,0.1606280193236715,0.06038647342995169,0.004830917874396135
02,110,000400,1,1545,604,556,99,396,604,270,10,02,110,000400,1,021100004001,1545,0.39093851132686086,0.06407766990291262,0.2563106796116505,0.39093851132686086,0.17475728155339806,0.006472491909385114
02,110,000400,2,1271,699,642,130,264,388,85,14,02,110,000400,2,021100004002,1271,0.5499606608969315,0.1022816679779701,0.2077104642014162,0.30527143981117233,0.06687647521636507,0.011014948859166011
02,110,000400,3,730,264,252,39,195,247,187,6,02,110,000400,3,021100004003,730,0.36164383561643837,0.05342465753424658,0.2671232876712329,0.33835616438356164,0.25616438356164384,0.00821917808219178
02,110,000400,4,1258,932,902,45,156,207,64,7,02,110,000400,4,021100004004,1258,0.7408585055643879,0.03577106518282989,0.12400635930047695,0.16454689984101747,0.05087440381558029,0.005564387917329093
02,110,000500,1,822,653,646,27,52,80,38,9,02,110,000500,1,021100005001,822,0.7944038929440389,0.032846715328467155,0.06326034063260341,0.09732360097323602,0.046228710462287104,0.010948905109489052
02,110,000500,2,1616,1215,1186,71,173,262,72,19,02,110,000500,2,021100005002,1616,0.7518564356435643,0.04393564356435643,0.10705445544554455,0.16212871287128713,0.04455445544554455,0.011757425742574257
02,110,000500,3,1060,733,710,54,183,223,59,15,02,110,000500,3,021100005003,1060,0.6915094339622642,0.0509433962264151,0.17264150943396225,0.21037735849056605,0.05566037735849057,0.014150943396226415
02,110,000600,1,1697,1427,1396,49,127,201,32,8,02,110,000600,1,021100006001,1697,0.8408956982911019,0.028874484384207425,0.07483794932233354,0.11844431349440189,0.01885680612846199,0.004714201532115498
02,110,000600,2,1666,1199,1162,84,216,337,37,21,02,110,000600,2,021100006002,1666,0.71968787515006,0.05042016806722689,0.12965186074429771,0.20228091236494597,0.02220888355342137,0.012605042016806723
02,110,000600,3,2111,1528,1474,112,284,434,59,18,02,110,000600,3,021100006003,2111,0.7238275698720985,0.053055423969682616,0.13453339649455234,0.20558976788252012,0.02794883941260066,0.008526764566556135
02,122,000100,1,373,191,187,13,161,172,2,4,02,122,000100,1,021220001001,373,0.5120643431635389,0.03485254691689008,0.4316353887399464,0.46112600536193027,0.005361930294906166,0.010723860589812333
02,122,000200,1,1600,1323,1311,34,137,208,36,2,02,122,000200,1,021220002001,1600,0.826875,0.02125,0.085625,0.13,0.0225,0.00125
02,122,000200,2,916,783,775,23,73,111,5,2,02,122,000200,2,021220002002,916,0.8548034934497817,0.025109170305676855,0.07969432314410481,0.12117903930131005,0.0054585152838427945,0.002183406113537118
02,122,000200,3,1998,1760,1716,62,139,205,9,1,02,122,000200,3,021220002003,1998,0.8808808808808809,0.031031031031031032,0.06956956956956957,0.10260260260260261,0.0045045045045045045,0.0005005005005005005
02,122,000200,4,1109,770,754,32,224,288,21,9,02,122,000200,4,021220002004,1109,0.6943192064923355,0.028854824165915238,0.20198376916140667,0.25969341749323716,0.018935978358881875,0.008115419296663661
02,122,000300,1,895,822,807,15,23,46,8,6,02,122,000300,1,021220003001,895,0.9184357541899442,0.01675977653631285,0.02569832402234637,0.05139664804469274,0.008938547486033519,0.0067039106145251395
02,122,000400,1,2999,2680,2636,74,131,224,22,4,02,122,000400,1,021220004001,2999,0.8936312104034678,0.024674891630543514,0.0436812270756919,0.07469156385461821,0.007335778592864288,0.001333777925975325
02,122,000400,2,2618,2364,2316,76,115,181,22,4,02,122,000400,2,021220004002,2618,0.9029793735676088,0.029029793735676088,0.043926661573720396,0.06913674560733385,0.008403361344537815,0.0015278838808250573
02,122,000400,3,880,801,793,10,40,55,2,1,02,122,000400,3,021220004003,880,0.9102272727272728,0.011363636363636364,0.045454545454545456,0.0625,0.0022727272727272726,0.0011363636363636363
02,122,000500,1,1263,1133,1120,28,41,92,13,2,02,122,000500,1,021220005001,1263,0.897070467141726,0.022169437846397466,0.03246239113222486,0.0728424386381631,0.010292953285827395,0.001583531274742676
02,122,000500,2,759,647,625,42,46,93,5,0,02,122,000500,2,021220005002,759,0.852437417654809,0.05533596837944664,0.06060606060606061,0.1225296442687747,0.006587615283267457,0.0
02,122,000500,3,2448,2104,2051,85,112,210,46,6,02,122,000500,3,021220005003,2448,0.8594771241830066,0.034722222222222224,0.0457516339869281,0.0857843137254902,0.018790849673202614,0.0024509803921568627
02,122,000500,4,1793,1541,1496,79,71,154,25,5,02,122,000500,4,021220005004,1793,0.8594534300055773,0.044060234244283326,0.03959843837144451,0.08588957055214724,0.013943112102621304,0.002788622420524261
02,122,000600,1,1297,1006,964,62,143,221,15,14,02,122,000600,1,021220006001,1297,0.7756360832690825,0.047802621434078645,0.110254433307633,0.17039321511179645,0.01156515034695451,0.01079414032382421
02,122,000600,2,1225,943,903,60,117,206,24,6,02,122,000600,2,021220006002,1225,0.769795918367347,0.04897959183673469,0.09551020408163265,0.16816326530612244,0.019591836734693877,0.004897959183673469
02,122,000600,3,1084,841,807,58,110,175,12,18,02,122,000600,3,021220006003,1084,0.775830258302583,0.05350553505535055,0.1014760147601476,0.16143911439114392,0.01107011070110701,0.016605166051660517
02,122,000600,4,732,579,564,22,78,126,12,0,02,122,000600,4,021220006004,732,0.7909836065573771,0.030054644808743168,0.10655737704918032,0.1721311475409836,0.01639344262295082,0.0
02,122,000600,5,1634,1333,1287,73,104,211,33,8,02,122,000600,5,021220006005,1634,0.8157894736842105,0.04467564259485924,0.06364749082007344,0.1291309669522644,0.020195838433292534,0.004895960832313341
02,122,000600,6,1128,968,941,42,80,135,8,3,02,122,000600,6,021220006006,1128,0.8581560283687943,0.03723404255319149,0.07092198581560284,0.1196808510638298,0.0070921985815602835,0.0026595744680851063
02,122,000700,1,2794,2384,2327,95,144,259,29,21,02,122,000700,1,021220007001,2794,0.8532569792412312,0.03400143163922691,0.05153901216893343,0.09269863994273443,0.010379384395132427,0.007516105941302791
02,122,000700,2,1761,1488,1434,74,101,191,21,5,02,122,000700,2,021220007002,1761,0.8449744463373083,0.04202157864849517,0.05735377626348666,0.1084611016467916,0.01192504258943782,0.0028392958546280523
02,122,000700,3,1613,1466,1416,64,58,114,12,0,02,122,000700,3,021220007003,1613,0.9088654680719157,0.03967761934283943,0.03595784252944823,0.07067575945443273,0.007439553626782393,0.0
02,122,000700,4,1381,1235,1217,27,76,119,10,2,02,122,000700,4,021220007004,1381,0.8942795076031861,0.01955104996379435,0.05503258508327299,0.08616944243301955,0.00724112961622013,0.001448225923244026
02,122,000700,5,850,751,742,25,36,75,5,1,02,122,000700,5,021220007005,850,0.8835294117647059,0.029411764705882353,0.042352941176470586,0.08823529411764706,0.0058823529411764705,0.001176470588235294
02,122,000700,6,1540,1371,1360,31,71,137,6,5,02,122,000700,6,021220007006,1540,0.8902597402597403,0.02012987012987013,0.046103896103896105,0.08896103896103896,0.003896103896103896,0.003246753246753247
02,122,000800,1,1476,1209,1186,35,171,240,5,3,02,122,000800,1,021220008001,1476,0.8191056910569106,0.023712737127371274,0.11585365853658537,0.16260162601626016,0.0033875338753387536,0.0020325203252032522
02,122,000800,2,625,575,563,20,24,37,4,0,02,122,000800,2,021220008002,625,0.92,0.032,0.0384,0.0592,0.0064,0.0
02,122,000800,3,831,744,730,22,38,60,7,2,02,122,000800,3,021220008003,831,0.8953068592057761,0.026474127557160047,0.0457280385078219,0.07220216606498195,0.00842358604091456,0.0024067388688327317
02,122,000800,4,792,716,710,14,22,55,8,3,02,122,000800,4,021220008004,792,0.9040404040404041,0.017676767676767676,0.027777777777777776,0.06944444444444445,0.010101010101010102,0.003787878787878788
02,122,000900,1,1243,1134,1113,29,35,70,18,1,02,122,000900,1,021220009001,1243,0.912308930008045,0.02333065164923572,0.02815768302493966,0.05631536604987932,0.014481094127111826,0.0008045052292839903
02,122,000900,2,889,832,827,11,15,28,6,4,02,122,000900,2,021220009002,889,0.9358830146231721,0.012373453318335208,0.01687289088863892,0.031496062992125984,0.006749156355455568,0.0044994375703037125
02,122,001000,1,2913,2556,2519,73,152,260,27,16,02,122,001000,1,021220010001,2913,0.8774459320288363,0.025060075523515277,0.05217988328184003,0.08925506350841057,0.009268795056642637,0.0054926192928252664
02,122,001000,2,1114,1008,999,15,40,74,12,0,02,122,001000,2,021220010002,1114,0.9048473967684022,0.013464991023339317,0.03590664272890485,0.06642728904847396,0.010771992818671455,0.0
02,122,001100,1,685,677,677,0,0,0,8,0,02,122,001100,1,021220011001,685,0.9883211678832117,0.0,0.0,0.0,0.01167883211678832,0.0
02,122,001100,2,1205,1086,1066,28,28,75,9,3,02,122,001100,2,021220011002,1205,0.9012448132780083,0.023236514522821577,0.023236514522821577,0.06224066390041494,0.007468879668049793,0.0024896265560165973
02,122,001100,3,727,651,635,23,28,46,6,6,02,122,001100,3,021220011003,727,0.8954607977991746,0.03163686382393398,0.03851444291609354,0.06327372764786796,0.008253094910591471,0.008253094910591471
02,122,001100,4,472,433,428,10,19,30,6,0,02,122,001100,4,021220011004,472,0.9173728813559322,0.0211864406779661,0.04025423728813559,0.0635593220338983,0.012711864406779662,0.0
02,122,001200,1,966,427,414,20,413,518,4,7,02,122,001200,1,021220012001,966,0.4420289855072464,0.020703933747412008,0.427536231884058,0.5362318840579711,0.004140786749482402,0.007246376811594203
02,122,001300,1,2079,1681,1661,37,214,312,44,12,02,122,001300,1,021220013001,2079,0.8085618085618086,0.017797017797017797,0.10293410293410293,0.15007215007215008,0.021164021164021163,0.005772005772005772
02,122,001300,2,2693,1844,1802,98,451,616,64,83,02,122,001300,2,021220013002,2693,0.6847382101745265,0.0363906424062384,0.1674712216858522,0.22874118083921277,0.02376531748978834,0.030820646119569254
02,130,000100,1,412,380,371,10,13,22,2,1,02,130,000100,1,021300001001,412,0.9223300970873787,0.024271844660194174,0.03155339805825243,0.05339805825242718,0.0048543689320388345,0.0024271844660194173
02,130,000100,2,837,725,702,25,34,83,9,4,02,130,000100,2,021300001002,837,0.8661887694145759,0.02986857825567503,0.04062126642771804,0.0991636798088411,0.010752688172043012,0.0047789725209080045
02,130,000100,3,975,834,821,42,52,102,7,1,02,130,000100,3,021300001003,975,0.8553846153846154,0.043076923076923075,0.05333333333333334,0.10461538461538461,0.0071794871794871795,0.0010256410256410256
02,130,000100,4,976,820,802,25,78,131,11,2,02,130,000100,4,021300001004,976,0.8401639344262295,0.025614754098360656,0.07991803278688525,0.13422131147540983,0.011270491803278689,0.0020491803278688526
02,130,000100,5,284,254,253,1,9,19,4,1,02,130,000100,5,021300001005,284,0.8943661971830986,0.0035211267605633804,0.03169014084507042,0.06690140845070422,0.014084507042253521,0.0035211267605633804
02,130,000200,1,1538,843,814,70,178,279,349,19,02,130,000200,1,021300002001,1538,0.548114434330299,0.045513654096228866,0.11573472041612484,0.18140442132639792,0.2269180754226268,0.01235370611183355
02,130,000200,2,2414,1457,1422,109,382,609,243,12,02,130,000200,2,021300002002,2414,0.6035625517812759,0.04515327257663629,0.15824357912178957,0.2522783761391881,0.10066280033140017,0.004971002485501243
02,130,000200,3,932,610,590,34,115,172,116,5,02,130,000200,3,021300002003,932,0.6545064377682404,0.03648068669527897,0.12339055793991416,0.18454935622317598,0.12446351931330472,0.00536480686695279
02,130,000300,1,1110,615,586,56,265,374,62,14,02,130,000300,1,021300003001,1110,0.5540540540540541,0.05045045045045045,0.23873873873873874,0.33693693693693694,0.055855855855855854,0.012612612612612612
02,130,000300,2,940,655,637,34,174,208,50,9,02,130,000300,2,021300003002,940,0.6968085106382979,0.036170212765957444,0.1851063829787234,0.22127659574468084,0.05319148936170213,0.009574468085106383
02,130,000300,3,791,408,397,41,219,315,47,3,02,130,000300,3,021300003003,791,0.515802781289507,0.051833122629582805,0.27686472819216185,0.39823008849557523,0.05941845764854614,0.0037926675094816687
02,130,000400,1,973,567,548,36,270,371,15,3,02,130,000400,1,021300004001,973,0.5827338129496403,0.03699897225077081,0.2774922918807811,0.381294964028777,0.015416238437821172,0.003083247687564234
02,130,000400,2,1295,1008,975,55,121,216,28,4,02,130,000400,2,021300004002,1295,0.7783783783783784,0.04247104247104247,0.09343629343629344,0.1667953667953668,0.021621621621621623,0.003088803088803089
02,150,000100,1,455,87,86,11,329,364,1,2,02,150,000100,1,021500001001,455,0.1912087912087912,0.024175824175824177,0.7230769230769231,0.8,0.002197802197802198,0.004395604395604396
02,150,000100,2,501,210,207,12,254,278,8,0,02,150,000100,2,021500001002,501,0.41916167664670656,0.023952095808383235,0.5069860279441117,0.5548902195608783,0.015968063872255488,0.0
02,150,000100,3,876,757,747,12,41,96,9,3,02,150,000100,3,021500001003,876,0.8641552511415526,0.0136986301369863,0.04680365296803653,0.1095890410958904,0.010273972602739725,0.003424657534246575
02,150,000200,1,2532,1710,1646,159,318,472,185,10,02,150,000200,1,021500002001,2532,0.6753554502369669,0.06279620853080568,0.12559241706161137,0.18641390205371247,0.0730647709320695,0.0039494470774091624
02,150,000200,2,2104,1394,1347,115,265,422,169,14,02,150,000200,2,021500002002,2104,0.6625475285171103,0.054657794676806086,0.12595057034220533,0.2005703422053232,0.08032319391634982,0.006653992395437262
02,150,000200,3,2516,986,934,212,316,445,867,10,02,150,000200,3,021500002003,2516,0.3918918918918919,0.08426073131955485,0.12559618441971382,0.17686804451510335,0.34459459459459457,0.00397456279809221
02,150,000300,1,923,349,295,126,48,69,426,5,02,150,000300,1,021500003001,923,0.3781148429035753,0.13651137594799567,0.05200433369447454,0.07475622968580715,0.46153846153846156,0.005417118093174431
02,150,000300,2,1332,369,334,141,105,146,695,2,02,150,000300,2,021500003002,1332,0.27702702702702703,0.10585585585585586,0.07882882882882883,0.10960960960960961,0.5217717717717718,0.0015015015015015015
02,150,000400,1,1052,542,506,81,110,148,283,12,02,150,000400,1,021500004001,1052,0.5152091254752852,0.07699619771863118,0.10456273764258556,0.14068441064638784,0.26901140684410646,0.011406844106463879
02,150,000500,1,1301,1118,1035,127,11,48,17,34,02,150,000500,1,021500005001,1301,0.8593389700230591,0.09761721752498079,0.008455034588777863,0.03689469638739431,0.013066871637202153,0.026133743274404306
02,164,000100,1,978,247,229,34,596,712,2,9,02,164,000100,1,021640001001,978,0.25255623721881393,0.034764826175869123,0.6094069529652352,0.7280163599182005,0.002044989775051125,0.009202453987730062
02,164,000100,2,653,133,133,9,465,505,4,0,02,164,000100,2,021640001002,653,0.20367534456355282,0.013782542113323124,0.7120980091883614,0.7733537519142419,0.006125574272588055,0.0
02,170,000101,1,620,550,548,5,32,56,7,3,02,170,000101,1,021700001011,620,0.8870967741935484,0.008064516129032258,0.05161290322580645,0.09032258064516129,0.01129032258064516,0.004838709677419355
02,170,000102,1,940,843,831,23,38,73,3,2,02,170,000102,1,021700001021,940,0.8968085106382979,0.02446808510638298,0.04042553191489362,0.07765957446808511,0.0031914893617021275,0.002127659574468085
02,170,000102,2,1241,1106,1087,27,61,104,10,5,02,170,000102,2,021700001022,1241,0.8912167606768735,0.021756647864625302,0.04915390813859791,0.08380338436744561,0.008058017727639,0.0040290088638195
02,170,000200,1,1245,826,796,65,235,331,26,32,02,170,000200,1,021700002001,1245,0.6634538152610442,0.05220883534136546,0.18875502008032127,0.26586345381526105,0.020883534136546186,0.02570281124497992
02,170,000200,2,805,728,713,19,30,64,4,3,02,170,000200,2,021700002002,805,0.9043478260869565,0.02360248447204969,0.037267080745341616,0.07950310559006211,0.004968944099378882,0.0037267080745341614
02,170,000300,1,3161,2799,2751,85,107,213,44,20,02,170,000300,1,021700003001,3161,0.8854792787092692,0.02689022461246441,0.03385004745333755,0.06738373932299906,0.013919645681746282,0.006327111673521037
02,170,000300,2,2453,2134,2111,63,89,205,22,23,02,170,000300,2,021700003002,2453,0.8699551569506726,0.025682837342030168,0.03628210354667754,0.08357113738279658,0.008968609865470852,0.009376273950264982
02,170,000401,1,1912,1572,1537,64,128,266,11,7,02,170,000401,1,021700004011,1912,0.8221757322175732,0.03347280334728033,0.06694560669456066,0.13912133891213388,0.005753138075313808,0.0036610878661087866
02,170,000402,1,910,807,801,17,53,88,4,0,02,170,000402,1,021700004021,910,0.8868131868131868,0.01868131868131868,0.05824175824175824,0.0967032967032967,0.004395604395604396,0.0
02,170,000402,2,1195,1106,1102,10,54,69,12,0,02,170,000402,2,021700004022,1195,0.9255230125523013,0.008368200836820083,0.045188284518828455,0.05774058577405858,0.0100418410041841,0.0
02,170,000501,1,837,685,665,24,89,129,4,2,02,170,000501,1,021700005011,837,0.8183990442054958,0.02867383512544803,0.1063321385902031,0.15412186379928317,0.0047789725209080045,0.0023894862604540022
02,170,000501,2,879,758,743,32,56,84,13,1,02,170,000501,2,021700005012,879,0.8623435722411832,0.03640500568828214,0.06370875995449374,0.09556313993174062,0.01478953356086462,0.0011376564277588168
02,170,000502,1,842,717,708,30,50,89,2,3,02,170,000502,1,021700005021,842,0.8515439429928741,0.035629453681710214,0.05938242280285035,0.10570071258907364,0.0023752969121140144,0.0035629453681710215
02,170,000502,2,1054,933,923,22,82,102,3,2,02,170,000502,2,021700005022,1054,0.8851992409867173,0.020872865275142316,0.0777988614800759,0.0967741935483871,0.0028462998102466793,0.0018975332068311196
02,170,000601,1,2790,2384,2312,111,116,242,50,24,02,170,000601,1,021700006011,2790,0.8544802867383513,0.03978494623655914,0.04157706093189964,0.08673835125448029,0.017921146953405017,0.008602150537634409
02,170,000601,2,1691,1444,1425,48,86,151,18,15,02,170,000601,2,021700006012,1691,0.8539325842696629,0.028385570668243643,0.0508574807806032,0.0892962743938498,0.010644589000591367,0.008870490833826138
02,170,000603,1,2582,2171,2084,121,111,291,43,23,02,170,000603,1,021700006031,2582,0.8408210689388071,0.04686289697908598,0.04298993028659954,0.11270333075135554,0.016653756777691712,0.008907823392718823
02,170,000603,2,3549,2967,2870,169,209,390,46,30,02,170,000603,2,021700006032,3549,0.8360101437024514,0.047619047619047616,0.05888982812059735,0.10989010989010989,0.012961397576782193,0.0084530853761623
02,170,000604,1,3436,2872,2789,157,195,372,38,47,02,170,000604,1,021700006041,3436,0.8358556461001164,0.04569266589057043,0.056752037252619326,0.10826542491268917,0.011059371362048894,0.013678696158323633
02,170,000604,2,1298,1020,998,37,153,195,24,35,02,170,000604,2,021700006042,1298,0.785824345146379,0.028505392912172575,0.11787365177195686,0.150231124807396,0.01848998459167951,0.026964560862865947
02,170,000701,1,1314,1101,1077,42,86,166,6,6,02,170,000701,1,021700007011,1314,0.8378995433789954,0.0319634703196347,0.0654490106544901,0.1263318112633181,0.0045662100456621,0.0045662100456621
02,170,000701,2,2048,1775,1735,63,103,187,18,6,02,170,000701,2,021700007012,2048,0.86669921875,0.03076171875,0.05029296875,0.09130859375,0.0087890625,0.0029296875
02,170,000703,1,1942,1576,1550,67,136,245,36,26,02,170,000703,1,021700007031,1942,0.811534500514933,0.0345005149330587,0.07003089598352215,0.12615859938208032,0.018537590113285273,0.013388259526261586
02,170,000703,2,1734,1510,1462,74,85,145,16,13,02,170,000703,2,021700007032,1734,0.8708189158016147,0.04267589388696655,0.049019607843137254,0.08362168396770472,0.00922722029988466,0.007497116493656286
02,170,000705,1,1943,1699,1654,100,73,151,15,9,02,170,000705,1,021700007051,1943,0.8744209984559959,0.0514668039114771,0.03757076685537828,0.07771487390633042,0.007720020586721565,0.004632012352032939
02,170,000705,2,1807,1541,1493,78,94,185,25,9,02,170,000705,2,021700007052,1807,0.8527946873270614,0.04316546762589928,0.05201992252351965,0.10237963475373547,0.01383508577753182,0.004980630879911455
02,170,000706,1,1992,1724,1689,62,78,155,27,23,02,170,000706,1,021700007061,1992,0.8654618473895582,0.03112449799196787,0.0391566265060241,0.07781124497991967,0.01355421686746988,0.011546184738955823
02,170,000706,2,2982,2561,2473,144,157,272,32,26,02,170,000706,2,021700007062,2982,0.8588195841716968,0.0482897384305835,0.052649228705566736,0.09121395036887994,0.010731052984574111,0.008718980549966466
02,170,000800,1,1259,1062,1026,55,71,132,11,9,02,170,000800,1,021700008001,1259,0.8435266084193804,0.043685464654487687,0.056393963463065924,0.10484511517077046,0.008737092930897538,0.007148530579825258
02,170,000800,2,1755,1453,1418,81,103,176,26,27,02,170,000800,2,021700008002,1755,0.8279202279202279,0.046153846153846156,0.05868945868945869,0.10028490028490028,0.014814814814814815,0.015384615384615385
