state,county,tract,P0010001,P0030002,P0050003,P0040003,P0030004,P0060004,P0030005,P0030003,state,county,tract,geoid,tot_pop,pr_white,pr_hisp_lat,pr_native,pr_native+,pr_asian,pr_black_afr_am
02,090,001700,1422,1281,1250,44,55,87,19,12,02,090,001700,02090001700,1422,0.9008438818565401,0.030942334739803096,0.03867791842475387,0.06118143459915612,0.013361462728551337,0.008438818565400843
02,090,001800,2743,2216,2097,210,27,59,70,207,02,090,001800,02090001800,2743,0.8078745898651112,0.07655851257746993,0.00984323733138899,0.02150929639081298,0.025519504192489974,0.07546481954064893
02,090,001900,11684,10184,9978,335,510,969,113,123,02,090,001900,02090001900,11684,0.8716193084560082,0.028671687778158164,0.043649435124957205,0.08293392673741869,0.009671345429647382,0.010527216706607325
02,100,000100,2508,2086,2062,47,230,351,14,10,02,100,000100,02100000100,2508,0.8317384370015949,0.018740031897926633,0.09170653907496013,0.13995215311004786,0.005582137161084529,0.003987240829346092
02,105,000200,95,8,8,2,76,86,1,0,02,105,000200,02105000200,95,0.08421052631578947,0.021052631578947368,0.8,0.9052631578947369,0.010526315789473684,0.0
02,105,000300,2055,1006,985,75,814,1019,11,8,02,105,000300,02105000300,2055,0.4895377128953771,0.0364963503649635,0.39610705596107054,0.4958637469586375,0.00535279805352798,0.0038929440389294406
02,110,000100,4933,4265,4148,183,193,458,68,22,02,110,000100,02110000100,4933,0.8645854449624975,0.03709710115548348,0.03912426515305088,0.09284411108858706,0.013784715183458342,0.004459760794648287
02,110,000200,7083,4953,4741,432,666,1210,535,72,02,110,000200,02110000200,7083,0.6992799661160525,0.060991105463786534,0.0940279542566709,0.1708315685444021,0.07553296625723563,0.010165184243964422
02,110,000300,5483,3342,3250,263,787,1354,413,58,02,110,000300,02110000300,5483,0.6095203355827102,0.047966441728980486,0.14353456137151194,0.24694510304577785,0.0753237278861937,0.010578150647455773
02,110,000400,4804,2499,2352,313,1011,1446,606,37,02,110,000400,02110000400,4804,0.5201915070774354,0.06515403830141549,0.2104496253122398,0.3009991673605329,0.12614487926727727,0.007701915070774354
02,110,000500,3498,2601,2542,152,408,565,169,43,02,110,000500,02110000500,3498,0.7435677530017153,0.04345340194396798,0.11663807890222985,0.1615208690680389,0.04831332189822756,0.012292738707833047
02,110,000600,5474,4154,4032,245,627,972,128,47,02,110,000600,02110000600,5474,0.7588600657654366,0.04475703324808184,0.11454146876141762,0.17756667884545121,0.023383266350018268,0.008586043112897334
02,122,000100,373,191,187,13,161,172,2,4,02,122,000100,02122000100,373,0.5120643431635389,0.03485254691689008,0.4316353887399464,0.46112600536193027,0.005361930294906166,0.010723860589812333
02,122,000200,5623,4636,4556,151,573,812,71,14,02,122,000200,02122000200,5623,0.8244709229948426,0.026853992530677575,0.10190289880846523,0.14440690023119332,0.012626711719722569,0.002489774141917126
02,122,000300,895,822,807,15,23,46,8,6,02,122,000300,02122000300,895,0.9184357541899442,0.01675977653631285,0.02569832402234637,0.05139664804469274,0.008938547486033519,0.0067039106145251395
02,122,000400,6497,5845,5745,160,286,460,46,9,02,122,000400,02122000400,6497,0.8996459904571341,0.02462675080806526,0.044020317069416656,0.07080190857318762,0.007080190857318762,0.0013852547329536709
02,122,000500,6263,5425,5292,234,270,549,89,13,02,122,000500,02122000500,6263,0.8661983075203576,0.03736228644419607,0.04311033051253393,0.08765767204215233,0.014210442280057481,0.002075682580233115
02,122,000600,7100,5670,5466,317,632,1074,104,49,02,122,000600,02122000600,7100,0.7985915492957747,0.04464788732394366,0.08901408450704225,0.15126760563380282,0.014647887323943662,0.006901408450704225
