state,county,tract,P0010001,P0030002,P0050003,P0040003,P0030005,P0030003,H0160002,state,county,tract,geoid,tot_pop,pr_white,pr_hisp_lat,pr_asian,pr_black_afr_am,prop_owner_occ
28,047,001800,2808,399,360,89,8,2300,429,28,047,001800,28047001800,2808,0.1420940170940171,0.0316951566951567,0.002849002849002849,0.8190883190883191,0.1527777777777778
28,047,001900,2811,1504,1453,147,95,1048,698,28,047,001900,28047001900,2811,0.5350409107079331,0.052294557097118465,0.03379580220562078,0.3728210601209534,0.24831020988971897
28,047,002000,3200,1477,1409,167,21,1525,472,28,047,002000,28047002000,3200,0.4615625,0.0521875,0.0065625,0.4765625,0.1475
28,047,002300,2153,802,765,83,37,1233,415,28,047,002300,28047002300,2153,0.37250348351137946,0.03855085926614027,0.017185322805387832,0.5726892707849512,0.19275429633070135
28,047,002400,4047,538,493,136,9,3354,725,28,047,002400,28047002400,4047,0.13293797874969113,0.03360513960958735,0.002223869532987398,0.8287620459599704,0.17914504571287374
28,047,002500,1812,1245,1134,221,44,311,2,28,047,002500,28047002500,1812,0.6870860927152318,0.12196467991169978,0.024282560706401765,0.1716335540838852,0.0011037527593818985
28,047,002600,3792,889,852,114,30,2736,632,28,047,002600,28047002600,3792,0.2344409282700422,0.030063291139240507,0.007911392405063292,0.7215189873417721,0.16666666666666666
28,047,002700,6017,4958,4830,238,200,628,1637,28,047,002700,28047002700,6017,0.823998670433771,0.03955459531327904,0.03323915572544457,0.10437094897789596,0.27206248961276386
28,047,002800,2773,2445,2392,92,66,178,616,28,047,002800,28047002800,2773,0.8817165524702488,0.03317706455102777,0.023800937612693834,0.06419040750090155,0.22214208438514244
28,047,002900,1329,1186,1159,35,23,95,539,28,047,002900,28047002900,1329,0.8924003009781791,0.02633559066967645,0.01730624529721595,0.07148231753197894,0.4055680963130173
28,047,003000,3255,1764,1721,104,149,1183,945,28,047,003000,28047003000,3255,0.5419354838709678,0.03195084485407066,0.04577572964669739,0.3634408602150538,0.2903225806451613
28,047,003101,7305,5540,5409,383,131,1224,1888,28,047,003101,28047003101,7305,0.758384668035592,0.05242984257357974,0.017932922655715264,0.1675564681724846,0.25845311430527035
28,047,003102,6395,5284,5196,174,101,764,1965,28,047,003102,28047003102,6395,0.8262705238467553,0.027208756841282253,0.015793588741204064,0.11946833463643472,0.30727130570758404
28,047,003204,3862,2198,2090,203,120,1346,859,28,047,003204,28047003204,3862,0.569135163127913,0.05256343863283273,0.031071983428275506,0.3485240807871569,0.2224236147074055
28,047,003205,5935,3839,3702,300,124,1626,1462,28,047,003205,28047003205,5935,0.6468407750631845,0.05054759898904802,0.02089300758213985,0.27396798652064025,0.24633529907329402
28,047,003206,7783,5691,5566,237,183,1582,2091,28,047,003206,28047003206,7783,0.7312090453552614,0.030450982911473724,0.02351278427341642,0.2032635230630862,0.2686624694847745
28,047,003207,5068,2884,2763,271,106,1748,1187,28,047,003207,28047003207,5068,0.569060773480663,0.05347277032359905,0.020915548539857932,0.34490923441199683,0.23421468034727702
28,047,003208,4059,1910,1827,358,96,1690,749,28,047,003208,28047003208,4059,0.4705592510470559,0.08819906380881991,0.023651145602365115,0.41635870904163585,0.1845282089184528
28,047,003301,8418,5879,5625,419,660,1425,1656,28,047,003301,28047003301,8418,0.6983844143502019,0.04977429318127821,0.07840342124019957,0.16928011404134,0.19672131147540983
28,047,003303,6307,4684,4384,438,280,1047,1219,28,047,003303,28047003303,6307,0.7426668780719835,0.06944664658316156,0.04439511653718091,0.16600602505153006,0.19327731092436976
28,047,003304,4233,3320,3243,161,171,550,1354,28,047,003304,28047003304,4233,0.7843137254901961,0.03803449090479565,0.040396881644223954,0.12993149066855658,0.319867706118592
28,047,003402,10156,8345,8145,348,595,835,2832,28,047,003402,28047003402,10156,0.8216817644742025,0.034265458842063806,0.05858605750295392,0.08221740842851516,0.2788499409216227
28,047,003403,2069,1928,1896,96,12,31,642,28,047,003403,28047003403,2069,0.931851135814403,0.04639922667955534,0.005799903334944417,0.014983083615273078,0.3102948284195263
28,047,003404,5402,4981,4911,88,36,245,1630,28,047,003404,28047003404,5402,0.9220659015179563,0.01629026286560533,0.006664198445020363,0.04535357275083302,0.3017400962606442
28,047,003501,9451,8695,8536,227,63,406,2860,28,047,003501,28047003501,9451,0.9200084647127288,0.024018622368003385,0.006665961273939266,0.04295841709871971,0.30261348005502064
28,047,003502,5920,5567,5503,103,25,176,1739,28,047,003502,28047003502,5920,0.9403716216216216,0.017398648648648648,0.004222972972972973,0.02972972972972973,0.29375
28,047,003504,5679,4805,4658,265,62,526,1635,28,047,003504,28047003504,5679,0.8460996654340552,0.04666314491988026,0.010917415037858778,0.0926219404824793,0.2879027997886952
28,047,003505,6696,4972,4843,260,191,1201,2043,28,047,003505,28047003505,6696,0.7425328554360813,0.03882915173237754,0.028524492234169654,0.17936081242532856,0.30510752688172044
28,047,003600,1080,490,459,103,118,392,252,28,047,003600,28047003600,1080,0.4537037037037037,0.09537037037037037,0.10925925925925926,0.362962962962963,0.23333333333333334
28,047,003700,3043,1855,1745,288,117,768,551,28,047,003700,28047003700,3043,0.6095957936247125,0.09464344396976668,0.03844889911271771,0.25238251725271116,0.18107131120604666
28,047,003800,1151,984,938,69,12,97,299,28,047,003800,28047003800,1151,0.8549087749782798,0.05994787141615986,0.010425716768027803,0.0842745438748914,0.25977410947002605
28,047,003900,3278,1746,1594,469,228,934,644,28,047,003900,28047003900,3278,0.5326418547895058,0.14307504575960953,0.06955460646735814,0.2849298352654057,0.19646125686394142
28,047,980000,85,32,31,1,0,53,0,28,047,980000,28047980000,85,0.3764705882352941,0.011764705882352941,0.0,0.6235294117647059,0.0
28,047,990000,0,0,0,0,0,0,0,28,047,990000,28047990000,0,0.0,0.0,0.0,0.0,0.0
28,049,000100,4584,3180,3128,119,46,1242,1682,28,049,000100,28049000100,4584,0.693717277486911,0.025959860383944152,0.010034904013961605,0.2709424083769634,0.3669284467713787
28,049,000200,5395,4145,4086,97,40,1152,1711,28,049,000200,28049000200,5395,0.768303985171455,0.01797961075069509,0.0074142724745134385,0.213531047265987,0.3171455050973123
28,049,000301,2637,146,135,56,5,2420,270,28,049,000301,28049000301,2637,0.05536594615092909,0.02123625331816458,0.0018960940462646946,0.9177095183921122,0.10238907849829351
28,049,000302,4050,256,247,103,27,3643,552,28,049,000302,28049000302,4050,0.06320987654320988,0.0254320987654321,0.006666666666666667,0.8995061728395062,0.1362962962962963
28,049,000400,3373,1173,1142,55,14,2144,802,28,049,000400,28049000400,3373,0.34776163652534836,0.01630595908686629,0.004150607767565965,0.6356359324043878,0.2377705306848503
28,049,000500,6041,86,80,36,1,5899,1285,28,049,000500,28049000500,6041,0.014236053633504386,0.005959278265187883,0.00016553550736633007,0.9764939579539811,0.21271312696573416
28,049,000600,3442,23,22,7,0,3384,854,28,049,000600,28049000600,3442,0.006682161533991865,0.0020337013364323067,0.0,0.9831493317838466,0.24811156304474144
28,049,000700,5877,235,228,43,18,5535,1094,28,049,000700,28049000700,5877,0.03998638761272758,0.007316658158924621,0.0030627871362940277,0.9418070444104135,0.1861493959503148
28,049,000800,4483,39,39,9,7,4402,840,28,049,000800,28049000800,4483,0.008699531563685033,0.002007584207004238,0.0015614543832255187,0.9819317421369619,0.18737452598706222
28,049,000900,2015,5,4,8,1,1998,508,28,049,000900,28049000900,2015,0.0024813895781637717,0.003970223325062035,0.0004962779156327543,0.9915632754342432,0.2521091811414392
28,049,001000,1509,11,10,22,0,1475,346,28,049,001000,28049001000,1509,0.00728959575878065,0.0145791915175613,0.0,0.9774685222001326,0.2292909211398277
28,049,001100,1827,19,19,3,0,1783,329,28,049,001100,28049001100,1827,0.010399562123700055,0.0016420361247947454,0.0,0.9759168035030104,0.18007662835249041
28,049,001200,1823,11,8,15,2,1780,373,28,049,001200,28049001200,1823,0.006034009873834339,0.008228195282501372,0.0010970927043335162,0.9764125068568295,0.20460778935820076
28,049,001300,4143,2587,2553,49,58,1457,945,28,049,001300,28049001300,4143,0.6244267439053826,0.011827178373159546,0.013999517258025585,0.351677528361091,0.2280955829109341
28,049,001400,3076,2824,2798,33,29,202,1119,28,049,001400,28049001400,3076,0.918075422626788,0.010728218465539662,0.00942782834850455,0.06566970091027308,0.3637841352405722
28,049,001500,3264,2913,2879,51,48,223,768,28,049,001500,28049001500,3264,0.8924632352941176,0.015625,0.014705882352941176,0.06832107843137254,0.23529411764705882
28,049,001600,3886,1612,1574,78,35,2145,226,28,049,001600,28049001600,3886,0.4148224395265054,0.02007205352547607,0.009006690684508493,0.5519814719505919,0.05815748841996912
28,049,001900,1950,34,27,21,0,1902,371,28,049,001900,28049001900,1950,0.017435897435897435,0.010769230769230769,0.0,0.9753846153846154,0.19025641025641027
28,049,002000,1047,6,6,12,1,1027,211,28,049,002000,28049002000,1047,0.0057306590257879654,0.011461318051575931,0.0009551098376313276,0.9808978032473734,0.20152817574021012
28,049,002100,3257,81,79,35,0,3120,366,28,049,002100,28049002100,3257,0.02486951182069389,0.010746085354620816,0.0,0.9579367516119128,0.11237334970832054
28,049,002200,2450,156,154,13,5,2257,350,28,049,002200,28049002200,2450,0.0636734693877551,0.005306122448979592,0.0020408163265306124,0.9212244897959184,0.14285714285714285
28,049,002300,2518,98,98,9,0,2381,319,28,049,002300,28049002300,2518,0.03891977760127085,0.003574265289912629,0.0,0.9455917394757745,0.1266878474980143
28,049,002400,4565,69,68,15,1,4463,837,28,049,002400,28049002400,4565,0.01511500547645126,0.0032858707557502738,0.0002190580503833516,0.9776560788608981,0.18335158817086528
28,049,002500,2388,59,59,7,2,2310,370,28,049,002500,28049002500,2388,0.024706867671691793,0.002931323283082077,0.0008375209380234506,0.9673366834170855,0.15494137353433834
28,049,002700,1377,280,275,10,4,1074,140,28,049,002700,28049002700,1377,0.20334059549745825,0.007262164124909223,0.002904865649963689,0.7799564270152506,0.10167029774872913
28,049,003000,2104,292,229,96,3,1752,276,28,049,003000,28049003000,2104,0.13878326996197718,0.045627376425855515,0.0014258555133079848,0.8326996197718631,0.1311787072243346
28,049,003200,1586,16,13,14,20,1534,188,28,049,003200,28049003200,1586,0.01008827238335435,0.008827238335435058,0.012610340479192938,0.9672131147540983,0.11853720050441362
28,049,003300,6508,463,458,36,6,5950,960,28,049,003300,28049003300,6508,0.07114320835894283,0.005531653349723417,0.0009219422249539029,0.9142593730792871,0.14751075599262448
28,049,003400,3832,418,415,54,23,3304,481,28,049,003400,28049003400,3832,0.10908141962421712,0.014091858037578288,0.0060020876826722335,0.8622129436325678,0.12552192066805845
28,049,003500,3931,381,369,58,6,3452,398,28,049,003500,28049003500,3931,0.09692190282370898,0.01475451539048588,0.0015263291783261257,0.8781480539302976,0.10124650216229968
28,049,003600,3952,483,475,39,3,3404,773,28,049,003600,28049003600,3952,0.1222165991902834,0.009868421052631578,0.0007591093117408907,0.861336032388664,0.19559716599190283
28,049,003700,2926,502,498,32,5,2338,531,28,049,003700,28049003700,2926,0.17156527682843473,0.010936431989063569,0.0017088174982911825,0.7990430622009569,0.18147641831852357
28,049,003800,3019,691,670,100,13,2217,407,28,049,003800,28049003800,3019,0.22888373633653528,0.033123550844650546,0.004306061609804571,0.7343491222259027,0.1348128519377277
28,049,010101,6121,2754,2708,175,89,3118,1386,28,049,010101,28049010101,6121,0.4499264826008822,0.028590099656918805,0.014540107825518706,0.5093938898872733,0.22643358928279692
28,049,010102,5673,1546,1442,496,62,3615,1439,28,049,010102,28049010102,5673,0.2725189494094835,0.08743169398907104,0.01092896174863388,0.6372289793759915,0.25365767671426054
28,049,010201,3250,112,105,38,0,3083,304,28,049,010201,28049010201,3250,0.03446153846153846,0.011692307692307693,0.0,0.9486153846153846,0.09353846153846154
28,049,010202,6137,107,106,29,4,5975,1667,28,049,010202,28049010202,6137,0.017435228939221118,0.00472543588072348,0.0006517842594101353,0.9736027374938895,0.27163109010917386
28,049,010203,2917,75,75,5,5,2819,606,28,049,010203,28049010203,2917,0.025711347274597188,0.0017140898183064792,0.0017140898183064792,0.966403839561193,0.2077476859787453
28,049,010301,3284,23,22,13,2,3231,854,28,049,010301,28049010301,3284,0.007003654080389768,0.003958587088915956,0.0006090133982947625,0.9838611449451888,0.26004872107186355
28,049,010304,6149,3738,3705,67,190,2110,2053,28,049,010304,28049010304,6149,0.6079037241827939,0.010896080663522524,0.03089933322491462,0.3431452268661571,0.3338754268986827
28,049,010305,3339,1753,1734,53,80,1430,777,28,049,010305,28049010305,3339,0.5250074872716383,0.015873015873015872,0.02395926924228811,0.4282719377059,0.23270440251572327
28,049,010400,3869,2660,2632,53,124,1025,993,28,049,010400,28049010400,3869,0.6875161540449729,0.0136986301369863,0.032049625226156626,0.26492633755492373,0.2566554665288188
28,049,010500,7812,3399,3336,116,25,4281,2292,28,049,010500,28049010500,7812,0.43509984639016897,0.014848950332821301,0.003200204813108039,0.5480030721966206,0.29339477726574503
28,049,010600,4906,1237,1222,75,8,3582,1468,28,049,010600,28049010600,4906,0.2521402364451692,0.015287403179779861,0.0016306563391765185,0.7301263758662861,0.29922543823889114
28,049,010700,7227,4052,4008,82,11,3094,1636,28,049,010700,28049010700,7227,0.5606752456067524,0.011346340113463402,0.0015220700152207,0.42811678428116784,0.22637332226373322
28,049,010801,1604,61,45,86,2,1457,212,28,049,010801,28049010801,1604,0.038029925187032416,0.05361596009975062,0.0012468827930174563,0.9083541147132169,0.13216957605985039
28,049,010804,1739,703,686,59,240,719,200,28,049,010804,28049010804,1739,0.40425531914893614,0.03392754456584244,0.13801035077630822,0.41345600920069003,0.11500862564692352
28,049,010805,3979,2401,2379,45,131,1364,1149,28,049,010805,28049010805,3979,0.6034179442070872,0.01130937421462679,0.03292284493591355,0.3427996984166876,0.2887660216134707
28,049,010806,3436,2475,2449,39,249,684,1017,28,049,010806,28049010806,3436,0.720314318975553,0.011350407450523865,0.07246798603026776,0.1990686845168801,0.2959837019790454
28,049,010807,3672,2523,2509,28,22,1086,1244,28,049,010807,28049010807,3672,0.6870915032679739,0.007625272331154684,0.005991285403050109,0.2957516339869281,0.33877995642701525
28,049,010808,4730,369,363,35,3,4309,1408,28,049,010808,28049010808,4730,0.07801268498942918,0.007399577167019027,0.0006342494714587737,0.9109936575052854,0.29767441860465116
28,049,010809,3007,619,616,13,14,2341,905,28,049,010809,28049010809,3007,0.20585300964416361,0.004323245759893582,0.004655803126039242,0.7785167941469904,0.3009644163618224
28,049,010901,2797,344,298,115,7,2367,537,28,049,010901,28049010901,2797,0.12298891669646049,0.04111548087236325,0.0025026814444047193,0.8462638541294244,0.1919914193779049
28,049,010902,1819,200,171,56,2,1583,398,28,049,010902,28049010902,1819,0.10995052226498075,0.030786146234194612,0.0010995052226498076,0.8702583837273227,0.21880153930731172
28,049,011001,5718,647,627,125,22,4920,615,28,049,011001,28049011001,5718,0.11315145155648829,0.02186079048618398,0.0038474991255683807,0.8604407135362014,0.10755508919202518
28,049,011002,4390,388,374,50,3,3947,773,28,049,011002,28049011002,4390,0.08838268792710706,0.011389521640091117,0.000683371298405467,0.8990888382687927,0.17608200455580866
28,049,011101,2827,398,397,16,4,2388,674,28,049,011101,28049011101,2827,0.14078528475415636,0.005659709939865582,0.0014149274849663955,0.844711708524938,0.23841528121683764
28,049,011102,9866,3110,3075,83,94,6539,2625,28,049,011102,28049011102,9866,0.3152240016217312,0.008412730589904723,0.009527670788566795,0.6627812690046625,0.26606527468072166
28,049,011103,5852,2441,2409,85,24,3292,1829,28,049,011103,28049011103,5852,0.41712235133287767,0.014524948735475052,0.004101161995898838,0.5625427204374572,0.3125427204374573
28,049,011201,2889,1726,1719,21,7,1121,986,28,049,011201,28049011201,2889,0.5974385600553825,0.007268951194184839,0.0024229837313949464,0.38802353755624786,0.341294565593631
28,049,011202,8389,4925,4899,59,13,3349,2799,28,049,011202,28049011202,8389,0.5870783168434855,0.007033019430206223,0.0015496483490284897,0.39921325545357017,0.33365120991774944
28,049,011300,4199,1632,1608,105,4,2460,1328,28,049,011300,28049011300,4199,0.38866396761133604,0.025005953798523457,0.0009526077637532746,0.5858537747082638,0.31626577756608715
28,049,011400,1272,15,14,5,0,1245,217,28,049,011400,28049011400,1272,0.01179245283018868,0.003930817610062893,0.0,0.9787735849056604,0.17059748427672955
28,049,011500,3581,42,31,68,10,3467,240,28,049,011500,28049011500,3581,0.011728567439262776,0.01898910918737783,0.0027925160569673277,0.9681653169505725,0.06702038536721586
28,051,950100,4396,875,873,17,2,3475,1116,28,051,950100,28051950100,4396,0.19904458598726116,0.0038671519563239307,0.00045495905368516835,0.79049135577798,0.2538671519563239
28,051,950200,4040,799,797,29,9,3197,1165,28,051,950200,28051950200,4040,0.19777227722772278,0.0071782178217821785,0.0022277227722772275,0.7913366336633664,0.28836633663366334
28,051,950300,2908,228,228,26,6,2652,605,28,051,950300,28051950300,2908,0.07840440165061899,0.008940852819807428,0.0020632737276478678,0.9119669876203577,0.2080467675378267
28,051,950400,2239,455,454,13,1,1764,629,28,051,950400,28051950400,2239,0.20321572130415363,0.005806163465832961,0.00044662795891022776,0.7878517195176418,0.28092898615453327
28,051,950500,5615,644,641,49,12,4930,1253,28,051,950500,28051950500,5615,0.11469278717720392,0.008726625111308993,0.0021371326803205698,0.8780053428317008,0.22315227070347285
28,053,950100,2636,702,690,37,3,1890,647,28,053,950100,28053950100,2636,0.26631259484066766,0.014036418816388467,0.0011380880121396055,0.7169954476479514,0.24544764795144158
28,053,950200,2574,865,818,107,3,1639,656,28,053,950200,28053950200,2574,0.33605283605283603,0.04156954156954157,0.0011655011655011655,0.6367521367521367,0.25485625485625485
28,053,950300,4165,636,625,58,14,3458,757,28,053,950300,28053950300,4165,0.15270108043217287,0.013925570228091237,0.0033613445378151263,0.8302521008403362,0.18175270108043218
28,055,950100,1406,486,482,8,6,906,327,28,055,950100,28055950100,1406,0.3456614509246088,0.005689900426742532,0.004267425320056899,0.6443812233285917,0.232574679943101
28,057,950100,4937,4782,4732,93,2,64,1543,28,057,950100,28057950100,4937,0.9686044156370265,0.01883735061778408,0.00040510431436094796,0.012963338059550335,0.31253797852947135
28,057,950200,6216,6089,6071,41,10,64,1861,28,057,950200,28057950200,6216,0.9795688545688546,0.006595881595881596,0.0016087516087516086,0.010296010296010296,0.2993886743886744
28,057,950300,3365,2733,2710,42,22,542,705,28,057,950300,28057950300,3365,0.812184249628529,0.012481426448737,0.006537890044576523,0.1610698365527489,0.20950965824665677
28,057,950400,5010,4811,4791,74,13,107,1557,28,057,950400,28057950400,5010,0.9602794411177644,0.014770459081836327,0.002594810379241517,0.021357285429141715,0.31077844311377245
28,057,950500,3873,3208,3186,50,5,614,1181,28,057,950500,28057950500,3873,0.828298476633101,0.012909888974954816,0.0012909888974954814,0.15853343661244512,0.30493157758843276
28,059,040101,7158,6495,6463,71,14,511,2199,28,059,040101,28059040101,7158,0.9073763621123219,0.009918971779826768,0.0019558535903883767,0.07138865604917574,0.30720871751886003
28,059,040102,7569,7328,7280,106,28,79,2279,28,059,040102,28059040102,7569,0.9681595983617387,0.014004492006870128,0.0036992997753996565,0.010437310080591887,0.30109657814770774
28,059,040201,8613,7914,7849,127,51,380,2700,28,059,040201,28059040201,8613,0.9188436084987809,0.01474515267618716,0.0059212817833507484,0.04411935446418205,0.31347962382445144
28,059,040203,5102,4640,4548,152,133,194,1425,28,059,040203,28059040203,5102,0.9094472755782046,0.029792238337906705,0.026068208545668364,0.038024304194433554,0.27930223441787533
28,059,040204,6602,5863,5760,227,191,275,1917,28,059,040204,28059040204,6602,0.8880642229627386,0.03438352014541048,0.02893062708270221,0.04165404422902151,0.29036655558921537
28,059,040300,7730,5577,5413,316,746,1039,1575,28,059,040300,28059040300,7730,0.7214747736093143,0.04087968952134541,0.09650711513583442,0.13441138421733506,0.203751617076326
28,059,040400,7249,5452,5311,273,467,996,2000,28,059,040400,28059040400,7249,0.7521037384466823,0.037660366947165125,0.06442267899020554,0.13739826182921783,0.2759001241550559
28,059,040500,3619,3257,3188,81,30,251,1125,28,059,040500,28059040500,3619,0.8999723680574745,0.02238187344570323,0.008289582757667864,0.06935617573915447,0.3108593534125449
28,059,040600,5505,4843,4695,258,86,353,1624,28,059,040600,28059040600,5505,0.8797456857402361,0.046866485013623976,0.015622161671207993,0.06412352406902816,0.29500454132606724
28,059,040700,9099,7516,7296,404,453,715,2492,28,059,040700,28059040700,9099,0.826024837894274,0.044400483569623034,0.04978569073524563,0.0785800637432685,0.2738762501373777
28,059,040800,5986,4501,4376,267,92,1096,1540,28,059,040800,28059040800,5986,0.7519211493484798,0.04460407617774808,0.015369194787838289,0.18309388573337787,0.25726695623120616
28,059,040900,11240,9163,8864,495,251,1321,2983,28,059,040900,28059040900,11240,0.8152135231316726,0.04403914590747331,0.022330960854092526,0.11752669039145908,0.2653914590747331
28,059,041000,5522,3252,3069,366,107,1866,1380,28,059,041000,28059041000,5522,0.588917059036581,0.06628033321260413,0.019377037305324158,0.33792104310032595,0.2499094530967041
28,059,041100,6700,3761,3585,333,62,2566,1765,28,059,041100,28059041100,6700,0.5613432835820895,0.04970149253731343,0.009253731343283582,0.38298507462686565,0.26343283582089555
28,059,041300,6504,5000,4873,180,39,1322,1961,28,059,041300,28059041300,6504,0.7687576875768758,0.027675276752767528,0.005996309963099631,0.20325953259532595,0.3015067650676507
28,059,041400,2997,1362,1335,47,16,1559,1034,28,059,041400,28059041400,2997,0.4544544544544545,0.01568234901568235,0.005338672005338672,0.5201868535201869,0.3450116783450117
28,059,041500,1318,252,249,13,14,1035,388,28,059,041500,28059041500,1318,0.19119878603945373,0.009863429438543247,0.010622154779969651,0.7852807283763278,0.2943854324734446
28,059,041600,2557,294,262,88,3,2178,589,28,059,041600,28059041600,2557,0.11497849041845913,0.03441533046538913,0.0011732499022291747,0.8517794290183809,0.23034806413766132
28,059,041700,2319,84,68,46,7,2173,578,28,059,041700,28059041700,2319,0.03622250970245795,0.019836136265631736,0.00301854247520483,0.9370418283742993,0.2492453643811988
28,059,041800,2750,150,149,11,7,2568,724,28,059,041800,28059041800,2750,0.05454545454545454,0.004,0.0025454545454545456,0.9338181818181818,0.26327272727272727
28,059,041900,2421,1368,1323,73,9,954,572,28,059,041900,28059041900,2421,0.5650557620817844,0.030152829409334985,0.0037174721189591076,0.3940520446096654,0.2362660057827344
28,059,042000,4808,1894,1630,789,89,2279,904,28,059,042000,28059042000,4808,0.3939267886855241,0.16410149750415973,0.0185108153078203,0.47400166389351084,0.18801996672212978
28,059,042100,3213,1625,1393,532,36,1258,572,28,059,042100,28059042100,3213,0.5057578586990352,0.1655773420479303,0.011204481792717087,0.3915343915343915,0.17802676626206038
28,059,042200,5125,2747,2473,688,39,1905,740,28,059,042200,28059042200,5125,0.536,0.1342439024390244,0.007609756097560975,0.37170731707317073,0.144390243902439
28,059,042500,2217,1851,1791,165,13,201,631,28,059,042500,28059042500,2217,0.8349120433017592,0.07442489851150202,0.005863779882724403,0.09066305818673884,0.2846188543076229
28,059,042600,2596,2271,2230,122,35,198,871,28,059,042600,28059042600,2596,0.8748073959938367,0.04699537750385208,0.013482280431432974,0.07627118644067797,0.33551617873651773
28,059,042700,1016,862,838,44,2,122,297,28,059,042700,28059042700,1016,0.8484251968503937,0.04330708661417323,0.001968503937007874,0.12007874015748031,0.29232283464566927
28,059,042900,2133,1413,1359,104,3,640,557,28,059,042900,28059042900,2133,0.6624472573839663,0.04875761837787154,0.0014064697609001407,0.30004688232536336,0.2611345522737928
28,059,990000,0,0,0,0,0,0,0,28,059,990000,28059990000,0,0.0,0.0,0.0,0.0,0.0
28,061,950100,4562,2323,2309,34,1,2191,1686,28,061,950100,28061950100,4562,0.5092064883822884,0.007452871547566856,0.00021920210434020167,0.48027181060938184,0.36957474791758
28,061,950200,2088,704,703,14,9,1351,568,28,061,950200,28061950200,2088,0.3371647509578544,0.006704980842911878,0.004310344827586207,0.6470306513409961,0.2720306513409962
28,061,950300,5131,3607,3592,60,6,1443,1800,28,061,950300,28061950300,5131,0.7029818748781914,0.011693626973299552,0.0011693626973299552,0.28123172870785423,0.35080880919898655
28,061,950400,5281,1260,1251,28,0,3985,1763,28,061,950400,28061950400,5281,0.23859117591365273,0.005302026131414505,0.0,0.7545919333459572,0.3338382882029919
28,063,950100,6162,972,969,24,2,5150,1948,28,063,950100,28063950100,6162,0.15774099318403115,0.0038948393378773127,0.0003245699448231094,0.8357676079195067,0.31613112625770856
28,063,950200,1564,88,87,4,0,1470,294,28,063,950200,28063950200,1564,0.056265984654731455,0.0025575447570332483,0.0,0.9398976982097187,0.18797953964194372
28,065,950100,5601,1814,1806,25,8,3706,1728,28,065,950100,28065950100,5601,0.3238707373683271,0.004463488662738797,0.0014283163720764148,0.6616675593643992,0.3085163363685056
28,065,950201,3393,1411,1393,48,3,1932,1100,28,065,950201,28065950201,3393,0.4158561744768641,0.014146772767462422,0.0008841732979664014,0.5694076038903625,0.32419687592101387
28,065,950202,3493,1609,1603,28,7,1839,1275,28,065,950202,28065950202,3493,0.4606355568279416,0.008016032064128256,0.002004008016032064,0.5264815344975665,0.3650157457772688
28,067,950100,6681,4762,4716,108,12,1584,2013,28,067,950100,28067950100,6681,0.7127675497679988,0.016165244723843737,0.001796138302649304,0.23709025594970812,0.30130220026942073
28,067,950200,5440,3992,3970,72,5,1355,1734,28,067,950200,28067950200,5440,0.7338235294117647,0.013235294117647059,0.0009191176470588235,0.24908088235294118,0.31875
28,067,950301,4797,3863,3843,35,9,885,1584,28,067,950301,28067950301,4797,0.8052949760266833,0.00729622680842193,0.001876172607879925,0.18449030644152595,0.3302063789868668
28,067,950302,3550,3350,3278,219,2,31,1153,28,067,950302,28067950302,3550,0.9436619718309859,0.06169014084507042,0.0005633802816901409,0.008732394366197183,0.3247887323943662
28,067,950401,3545,2482,2390,347,85,702,910,28,067,950401,28067950401,3545,0.7001410437235543,0.09788434414668547,0.023977433004231313,0.19802538787023977,0.2566995768688293
28,067,950402,5489,2308,2146,463,63,2793,1228,28,067,950402,28067950402,5489,0.42047731827290946,0.0843505192202587,0.011477500455456367,0.5088358535252323,0.22372016760794317
28,067,950500,4371,1673,1417,661,42,2236,838,28,067,950500,28067950500,4371,0.38274994280485014,0.15122397620681766,0.009608785175017159,0.5115534202699611,0.19171814230153283
28,067,950600,7356,2125,1938,707,27,4633,1247,28,067,950600,28067950600,7356,0.28887982599238715,0.09611201740076128,0.00367047308319739,0.629825992387167,0.16952147906470907
28,067,950700,3449,1250,1236,40,2,2157,787,28,067,950700,28067950700,3449,0.36242389098289357,0.011597564511452595,0.0005798782255726297,0.6253986662800812,0.2281820817628298
28,067,950800,5376,5014,4980,99,11,255,1754,28,067,950800,28067950800,5376,0.9326636904761905,0.018415178571428572,0.0020461309523809525,0.04743303571428571,0.32626488095238093
28,067,950900,7677,6870,6791,153,17,622,2504,28,067,950900,28067950900,7677,0.8948808128175069,0.01992966002344666,0.002214406669271851,0.08102123225218184,0.3261690764621597
28,067,951000,3778,2342,2290,80,14,1362,723,28,067,951000,28067951000,3778,0.6199047114875595,0.021175224986765485,0.0037056643726839597,0.36050820539968237,0.19137109581789308
28,067,951100,6248,5496,5433,215,14,538,2001,28,067,951100,28067951100,6248,0.8796414852752881,0.03441101152368758,0.002240717029449424,0.08610755441741358,0.3202624839948784
28,067,980000,4,4,4,0,0,0,2,28,067,980000,28067980000,4,1.0,0.0,0.0,0.0,0.5
28,069,030100,5415,1541,1524,37,1,3824,1463,28,069,030100,28069030100,5415,0.28457987072945523,0.0068328716528162515,0.00018467220683287164,0.7061865189289012,0.27017543859649124
28,069,030200,5041,2148,2141,15,9,2464,1755,28,069,030200,28069030200,5041,0.4261059313628248,0.0029756000793493354,0.0017853600476096013,0.4887919063677842,0.34814520928387227
