state,county,tract,block,P0010001,P0030002,P0050003,P0040003,P0030005,P0030003,H0160002,state,county,tract,block,geoid,tot_pop,pr_white,pr_hisp_lat,pr_asian,pr_black_afr_am,prop_owner_occ
36,103,110501,2001,0,0,0,0,0,0,0,36,103,110501,2001,361031105012001,0,0.0,0.0,0.0,0.0,0.0
36,103,110501,2002,0,0,0,0,0,0,0,36,103,110501,2002,361031105012002,0,0.0,0.0,0.0,0.0,0.0
36,103,110501,2003,2,2,2,0,0,0,1,36,103,110501,2003,361031105012003,2,1.0,0.0,0.0,0.0,0.5
36,103,110501,2004,46,44,44,0,2,0,15,36,103,110501,2004,361031105012004,46,0.9565217391304348,0.0,0.043478260869565216,0.0,0.32608695652173914
36,103,110501,2005,5,5,5,0,0,0,2,36,103,110501,2005,361031105012005,5,1.0,0.0,0.0,0.0,0.4
36,103,110501,2006,110,100,100,0,5,0,39,36,103,110501,2006,361031105012006,110,0.9090909090909091,0.0,0.045454545454545456,0.0,0.35454545454545455
36,103,110501,2007,76,69,68,2,0,0,23,36,103,110501,2007,361031105012007,76,0.9078947368421053,0.02631578947368421,0.0,0.0,0.3026315789473684
36,103,110501,2008,44,40,40,0,1,0,16,36,103,110501,2008,361031105012008,44,0.9090909090909091,0.0,0.022727272727272728,0.0,0.36363636363636365
36,103,110501,2009,30,30,27,3,0,0,10,36,103,110501,2009,361031105012009,30,1.0,0.1,0.0,0.0,0.3333333333333333
36,103,110501,2010,17,17,17,0,0,0,5,36,103,110501,2010,361031105012010,17,1.0,0.0,0.0,0.0,0.29411764705882354
36,103,110501,2011,49,49,49,0,0,0,16,36,103,110501,2011,361031105012011,49,1.0,0.0,0.0,0.0,0.32653061224489793
36,103,110501,2012,0,0,0,0,0,0,0,36,103,110501,2012,361031105012012,0,0.0,0.0,0.0,0.0,0.0
36,103,110501,2013,144,136,135,1,7,1,48,36,103,110501,2013,361031105012013,144,0.9444444444444444,0.006944444444444444,0.04861111111111111,0.006944444444444444,0.3333333333333333
36,103,110501,2014,12,12,12,0,0,0,4,36,103,110501,2014,361031105012014,12,1.0,0.0,0.0,0.0,0.3333333333333333
36,103,110501,2015,19,19,17,2,0,0,3,36,103,110501,2015,361031105012015,19,1.0,0.10526315789473684,0.0,0.0,0.15789473684210525
36,103,110501,2016,7,7,7,0,0,0,3,36,103,110501,2016,361031105012016,7,1.0,0.0,0.0,0.0,0.42857142857142855
36,103,110501,2017,20,20,20,0,0,0,8,36,103,110501,2017,361031105012017,20,1.0,0.0,0.0,0.0,0.4
36,103,110502,1000,68,59,55,6,5,0,21,36,103,110502,1000,361031105021000,68,0.8676470588235294,0.08823529411764706,0.07352941176470588,0.0,0.3088235294117647
36,103,110502,1001,30,24,24,0,6,0,10,36,103,110502,1001,361031105021001,30,0.8,0.0,0.2,0.0,0.3333333333333333
36,103,110502,1002,119,102,100,2,10,0,35,36,103,110502,1002,361031105021002,119,0.8571428571428571,0.01680672268907563,0.08403361344537816,0.0,0.29411764705882354
36,103,110502,1003,120,106,103,14,0,2,35,36,103,110502,1003,361031105021003,120,0.8833333333333333,0.11666666666666667,0.0,0.016666666666666666,0.2916666666666667
36,103,110502,1004,64,58,58,0,0,4,21,36,103,110502,1004,361031105021004,64,0.90625,0.0,0.0,0.0625,0.328125
36,103,110502,1005,71,68,65,3,0,0,23,36,103,110502,1005,361031105021005,71,0.9577464788732394,0.04225352112676056,0.0,0.0,0.323943661971831
36,103,110502,1006,145,135,132,3,3,6,43,36,103,110502,1006,361031105021006,145,0.9310344827586207,0.020689655172413793,0.020689655172413793,0.041379310344827586,0.296551724137931
36,103,110502,1007,94,76,73,20,0,0,17,36,103,110502,1007,361031105021007,94,0.8085106382978723,0.2127659574468085,0.0,0.0,0.18085106382978725
36,103,110502,1008,3,3,3,0,0,0,2,36,103,110502,1008,361031105021008,3,1.0,0.0,0.0,0.0,0.6666666666666666
36,103,110502,1009,126,124,120,4,1,1,27,36,103,110502,1009,361031105021009,126,0.9841269841269841,0.031746031746031744,0.007936507936507936,0.007936507936507936,0.21428571428571427
36,103,110502,1010,58,58,58,0,0,0,15,36,103,110502,1010,361031105021010,58,1.0,0.0,0.0,0.0,0.25862068965517243
36,103,110502,1011,27,14,11,8,0,8,5,36,103,110502,1011,361031105021011,27,0.5185185185185185,0.2962962962962963,0.0,0.2962962962962963,0.18518518518518517
36,103,110502,1012,0,0,0,0,0,0,0,36,103,110502,1012,361031105021012,0,0.0,0.0,0.0,0.0,0.0
36,103,110502,1013,15,8,8,0,0,3,0,36,103,110502,1013,361031105021013,15,0.5333333333333333,0.0,0.0,0.2,0.0
36,103,110502,1014,89,71,71,2,0,16,18,36,103,110502,1014,361031105021014,89,0.797752808988764,0.02247191011235955,0.0,0.1797752808988764,0.20224719101123595
36,103,110502,1015,53,46,45,8,0,0,11,36,103,110502,1015,361031105021015,53,0.8679245283018868,0.1509433962264151,0.0,0.0,0.20754716981132076
36,103,110502,1016,59,59,53,6,0,0,18,36,103,110502,1016,361031105021016,59,1.0,0.1016949152542373,0.0,0.0,0.3050847457627119
36,103,110502,1017,37,34,31,3,1,0,13,36,103,110502,1017,361031105021017,37,0.918918918918919,0.08108108108108109,0.02702702702702703,0.0,0.35135135135135137
36,103,110502,1018,38,38,38,0,0,0,13,36,103,110502,1018,361031105021018,38,1.0,0.0,0.0,0.0,0.34210526315789475
36,103,110502,1019,92,92,87,5,0,0,24,36,103,110502,1019,361031105021019,92,1.0,0.05434782608695652,0.0,0.0,0.2608695652173913
36,103,110502,1020,34,34,31,3,0,0,9,36,103,110502,1020,361031105021020,34,1.0,0.08823529411764706,0.0,0.0,0.2647058823529412
36,103,110502,1021,71,48,43,6,21,0,15,36,103,110502,1021,361031105021021,71,0.676056338028169,0.08450704225352113,0.29577464788732394,0.0,0.2112676056338028
36,103,110502,1022,66,60,54,7,3,2,26,36,103,110502,1022,361031105021022,66,0.9090909090909091,0.10606060606060606,0.045454545454545456,0.030303030303030304,0.3939393939393939
36,103,110502,2000,6,6,6,0,0,0,2,36,103,110502,2000,361031105022000,6,1.0,0.0,0.0,0.0,0.3333333333333333
36,103,110502,2001,125,119,118,1,6,0,41,36,103,110502,2001,361031105022001,125,0.952,0.008,0.048,0.0,0.328
36,103,110502,2002,18,18,16,2,0,0,5,36,103,110502,2002,361031105022002,18,1.0,0.1111111111111111,0.0,0.0,0.2777777777777778
36,103,110502,2003,12,12,11,1,0,0,5,36,103,110502,2003,361031105022003,12,1.0,0.08333333333333333,0.0,0.0,0.4166666666666667
36,103,110502,2004,4,4,4,0,0,0,1,36,103,110502,2004,361031105022004,4,1.0,0.0,0.0,0.0,0.25
36,103,110502,2005,0,0,0,0,0,0,0,36,103,110502,2005,361031105022005,0,0.0,0.0,0.0,0.0,0.0
36,103,110502,2006,328,324,321,3,2,1,109,36,103,110502,2006,361031105022006,328,0.9878048780487805,0.009146341463414634,0.006097560975609756,0.003048780487804878,0.3323170731707317
36,103,110502,2007,30,30,30,0,0,0,12,36,103,110502,2007,361031105022007,30,1.0,0.0,0.0,0.0,0.4
36,103,110502,2008,26,26,26,0,0,0,8,36,103,110502,2008,361031105022008,26,1.0,0.0,0.0,0.0,0.3076923076923077
36,103,110502,2009,138,126,116,12,2,3,38,36,103,110502,2009,361031105022009,138,0.9130434782608695,0.08695652173913043,0.014492753623188406,0.021739130434782608,0.2753623188405797
36,103,110502,2010,75,75,75,0,0,0,23,36,103,110502,2010,361031105022010,75,1.0,0.0,0.0,0.0,0.30666666666666664
36,103,110502,2011,401,364,336,38,1,17,113,36,103,110502,2011,361031105022011,401,0.9077306733167082,0.09476309226932668,0.0024937655860349127,0.04239401496259352,0.2817955112219451
36,103,110502,2012,36,32,32,0,1,1,12,36,103,110502,2012,361031105022012,36,0.8888888888888888,0.0,0.027777777777777776,0.027777777777777776,0.3333333333333333
36,103,110502,2013,43,38,38,0,5,0,13,36,103,110502,2013,361031105022013,43,0.8837209302325582,0.0,0.11627906976744186,0.0,0.3023255813953488
36,103,110502,2014,42,42,42,0,0,0,13,36,103,110502,2014,361031105022014,42,1.0,0.0,0.0,0.0,0.30952380952380953
36,103,110502,2015,41,39,39,0,0,1,12,36,103,110502,2015,361031105022015,41,0.9512195121951219,0.0,0.0,0.024390243902439025,0.2926829268292683
36,103,110502,2016,44,44,44,0,0,0,15,36,103,110502,2016,361031105022016,44,1.0,0.0,0.0,0.0,0.3409090909090909
36,103,110502,2017,0,0,0,0,0,0,0,36,103,110502,2017,361031105022017,0,0.0,0.0,0.0,0.0,0.0
36,103,110502,2018,85,70,69,1,4,4,19,36,103,110502,2018,361031105022018,85,0.8235294117647058,0.011764705882352941,0.047058823529411764,0.047058823529411764,0.2235294117647059
36,103,110600,1000,109,96,92,9,7,0,32,36,103,110600,1000,361031106001000,109,0.8807339449541285,0.08256880733944955,0.06422018348623854,0.0,0.29357798165137616
36,103,110600,1001,67,62,62,0,4,0,19,36,103,110600,1001,361031106001001,67,0.9253731343283582,0.0,0.05970149253731343,0.0,0.2835820895522388
36,103,110600,1002,34,34,33,1,0,0,9,36,103,110600,1002,361031106001002,34,1.0,0.029411764705882353,0.0,0.0,0.2647058823529412
36,103,110600,1003,46,44,43,1,0,1,15,36,103,110600,1003,361031106001003,46,0.9565217391304348,0.021739130434782608,0.0,0.021739130434782608,0.32608695652173914
36,103,110600,1004,47,47,43,4,0,0,15,36,103,110600,1004,361031106001004,47,1.0,0.0851063829787234,0.0,0.0,0.3191489361702128
36,103,110600,1005,47,43,42,4,0,0,17,36,103,110600,1005,361031106001005,47,0.9148936170212766,0.0851063829787234,0.0,0.0,0.3617021276595745
36,103,110600,1006,185,184,174,11,0,1,70,36,103,110600,1006,361031106001006,185,0.9945945945945946,0.05945945945945946,0.0,0.005405405405405406,0.3783783783783784
36,103,110600,1007,26,26,25,1,0,0,9,36,103,110600,1007,361031106001007,26,1.0,0.038461538461538464,0.0,0.0,0.34615384615384615
36,103,110600,1008,68,68,68,0,0,0,25,36,103,110600,1008,361031106001008,68,1.0,0.0,0.0,0.0,0.36764705882352944
36,103,110600,1009,74,71,71,0,0,2,25,36,103,110600,1009,361031106001009,74,0.9594594594594594,0.0,0.0,0.02702702702702703,0.33783783783783783
36,103,110600,1010,69,69,69,0,0,0,24,36,103,110600,1010,361031106001010,69,1.0,0.0,0.0,0.0,0.34782608695652173
36,103,110600,1011,106,98,98,1,4,0,35,36,103,110600,1011,361031106001011,106,0.9245283018867925,0.009433962264150943,0.03773584905660377,0.0,0.330188679245283
36,103,110600,1012,80,79,75,4,0,0,22,36,103,110600,1012,361031106001012,80,0.9875,0.05,0.0,0.0,0.275
36,103,110600,1013,79,66,66,0,12,0,22,36,103,110600,1013,361031106001013,79,0.8354430379746836,0.0,0.1518987341772152,0.0,0.27848101265822783
36,103,110600,1014,35,31,30,1,1,0,15,36,103,110600,1014,361031106001014,35,0.8857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.42857142857142855
36,103,110600,1015,21,20,20,0,1,0,7,36,103,110600,1015,361031106001015,21,0.9523809523809523,0.0,0.047619047619047616,0.0,0.3333333333333333
36,103,110600,1016,79,79,79,0,0,0,28,36,103,110600,1016,361031106001016,79,1.0,0.0,0.0,0.0,0.35443037974683544
36,103,110600,1017,8,8,8,0,0,0,4,36,103,110600,1017,361031106001017,8,1.0,0.0,0.0,0.0,0.5
36,103,110600,1018,374,354,343,23,3,3,95,36,103,110600,1018,361031106001018,374,0.946524064171123,0.06149732620320856,0.008021390374331552,0.008021390374331552,0.2540106951871658
36,103,110600,1019,25,21,21,0,4,0,7,36,103,110600,1019,361031106001019,25,0.84,0.0,0.16,0.0,0.28
36,103,110600,1020,95,94,94,0,0,0,30,36,103,110600,1020,361031106001020,95,0.9894736842105263,0.0,0.0,0.0,0.3157894736842105
36,103,110600,2000,47,46,46,0,1,0,15,36,103,110600,2000,361031106002000,47,0.9787234042553191,0.0,0.02127659574468085,0.0,0.3191489361702128
36,103,110600,2001,87,87,82,5,0,0,32,36,103,110600,2001,361031106002001,87,1.0,0.05747126436781609,0.0,0.0,0.367816091954023
36,103,110600,2002,37,37,37,0,0,0,10,36,103,110600,2002,361031106002002,37,1.0,0.0,0.0,0.0,0.2702702702702703
36,103,110600,2003,109,104,98,6,0,5,37,36,103,110600,2003,361031106002003,109,0.9541284403669725,0.05504587155963303,0.0,0.045871559633027525,0.3394495412844037
36,103,110600,2004,60,58,55,3,2,0,17,36,103,110600,2004,361031106002004,60,0.9666666666666667,0.05,0.03333333333333333,0.0,0.2833333333333333
36,103,110600,2005,47,44,44,0,3,0,15,36,103,110600,2005,361031106002005,47,0.9361702127659575,0.0,0.06382978723404255,0.0,0.3191489361702128
36,103,110600,2006,46,46,43,3,0,0,13,36,103,110600,2006,361031106002006,46,1.0,0.06521739130434782,0.0,0.0,0.2826086956521739
36,103,110600,2007,32,32,32,0,0,0,11,36,103,110600,2007,361031106002007,32,1.0,0.0,0.0,0.0,0.34375
36,103,110600,2008,51,51,49,2,0,0,14,36,103,110600,2008,361031106002008,51,1.0,0.0392156862745098,0.0,0.0,0.27450980392156865
36,103,110600,2009,38,35,35,0,0,3,12,36,103,110600,2009,361031106002009,38,0.9210526315789473,0.0,0.0,0.07894736842105263,0.3157894736842105
36,103,110600,2010,43,40,38,2,3,0,11,36,103,110600,2010,361031106002010,43,0.9302325581395349,0.046511627906976744,0.06976744186046512,0.0,0.2558139534883721
36,103,110600,2011,66,61,54,10,2,0,18,36,103,110600,2011,361031106002011,66,0.9242424242424242,0.15151515151515152,0.030303030303030304,0.0,0.2727272727272727
36,103,110600,2012,45,45,45,0,0,0,13,36,103,110600,2012,361031106002012,45,1.0,0.0,0.0,0.0,0.28888888888888886
36,103,110600,2013,36,36,34,2,0,0,14,36,103,110600,2013,361031106002013,36,1.0,0.05555555555555555,0.0,0.0,0.3888888888888889
36,103,110600,2014,93,89,82,7,1,0,24,36,103,110600,2014,361031106002014,93,0.956989247311828,0.07526881720430108,0.010752688172043012,0.0,0.25806451612903225
36,103,110600,2015,51,51,50,1,0,0,14,36,103,110600,2015,361031106002015,51,1.0,0.0196078431372549,0.0,0.0,0.27450980392156865
36,103,110600,2016,103,103,103,0,0,0,33,36,103,110600,2016,361031106002016,103,1.0,0.0,0.0,0.0,0.32038834951456313
36,103,110600,2017,21,18,18,0,1,0,2,36,103,110600,2017,361031106002017,21,0.8571428571428571,0.0,0.047619047619047616,0.0,0.09523809523809523
36,103,110600,2018,68,68,68,0,0,0,15,36,103,110600,2018,361031106002018,68,1.0,0.0,0.0,0.0,0.22058823529411764
36,103,110600,2019,129,124,120,4,5,0,38,36,103,110600,2019,361031106002019,129,0.9612403100775194,0.031007751937984496,0.03875968992248062,0.0,0.29457364341085274
36,103,110600,2020,18,16,12,4,0,0,7,36,103,110600,2020,361031106002020,18,0.8888888888888888,0.2222222222222222,0.0,0.0,0.3888888888888889
36,103,110600,2021,69,67,67,2,0,0,25,36,103,110600,2021,361031106002021,69,0.9710144927536232,0.028985507246376812,0.0,0.0,0.36231884057971014
36,103,110600,2022,56,55,48,7,1,0,14,36,103,110600,2022,361031106002022,56,0.9821428571428571,0.125,0.017857142857142856,0.0,0.25
36,103,110600,2023,34,34,33,1,0,0,11,36,103,110600,2023,361031106002023,34,1.0,0.029411764705882353,0.0,0.0,0.3235294117647059
36,103,110600,2024,42,39,29,13,0,0,9,36,103,110600,2024,361031106002024,42,0.9285714285714286,0.30952380952380953,0.0,0.0,0.21428571428571427
36,103,110600,2025,18,18,18,0,0,0,9,36,103,110600,2025,361031106002025,18,1.0,0.0,0.0,0.0,0.5
36,103,110600,2026,64,62,62,0,1,0,23,36,103,110600,2026,361031106002026,64,0.96875,0.0,0.015625,0.0,0.359375
36,103,110600,2027,64,62,62,1,1,0,13,36,103,110600,2027,361031106002027,64,0.96875,0.015625,0.015625,0.0,0.203125
36,103,110600,2028,2,2,2,0,0,0,0,36,103,110600,2028,361031106002028,2,1.0,0.0,0.0,0.0,0.0
36,103,110600,3000,0,0,0,0,0,0,0,36,103,110600,3000,361031106003000,0,0.0,0.0,0.0,0.0,0.0
36,103,110600,3001,170,166,166,0,4,0,38,36,103,110600,3001,361031106003001,170,0.9764705882352941,0.0,0.023529411764705882,0.0,0.2235294117647059
36,103,110600,3002,19,19,18,1,0,0,7,36,103,110600,3002,361031106003002,19,1.0,0.05263157894736842,0.0,0.0,0.3684210526315789
36,103,110600,3003,50,49,43,6,0,0,16,36,103,110600,3003,361031106003003,50,0.98,0.12,0.0,0.0,0.32
36,103,110600,3004,45,43,43,0,0,0,1,36,103,110600,3004,361031106003004,45,0.9555555555555556,0.0,0.0,0.0,0.022222222222222223
36,103,110600,3005,68,63,60,3,4,1,0,36,103,110600,3005,361031106003005,68,0.9264705882352942,0.04411764705882353,0.058823529411764705,0.014705882352941176,0.0
36,103,110600,3006,24,24,24,0,0,0,3,36,103,110600,3006,361031106003006,24,1.0,0.0,0.0,0.0,0.125
36,103,110600,3007,101,98,98,0,2,1,35,36,103,110600,3007,361031106003007,101,0.9702970297029703,0.0,0.019801980198019802,0.009900990099009901,0.3465346534653465
36,103,110600,3008,34,34,34,0,0,0,11,36,103,110600,3008,361031106003008,34,1.0,0.0,0.0,0.0,0.3235294117647059
36,103,110600,3009,23,23,22,1,0,0,9,36,103,110600,3009,361031106003009,23,1.0,0.043478260869565216,0.0,0.0,0.391304347826087
36,103,110600,3010,37,37,37,0,0,0,11,36,103,110600,3010,361031106003010,37,1.0,0.0,0.0,0.0,0.2972972972972973
36,103,110600,3011,10,10,10,0,0,0,5,36,103,110600,3011,361031106003011,10,1.0,0.0,0.0,0.0,0.5
36,103,110600,3012,58,55,55,3,0,0,20,36,103,110600,3012,361031106003012,58,0.9482758620689655,0.05172413793103448,0.0,0.0,0.3448275862068966
36,103,110600,3013,494,463,460,6,21,1,174,36,103,110600,3013,361031106003013,494,0.937246963562753,0.012145748987854251,0.04251012145748988,0.0020242914979757085,0.3522267206477733
36,103,110600,3014,38,38,38,0,0,0,12,36,103,110600,3014,361031106003014,38,1.0,0.0,0.0,0.0,0.3157894736842105
36,103,110600,3015,105,91,90,1,10,4,22,36,103,110600,3015,361031106003015,105,0.8666666666666667,0.009523809523809525,0.09523809523809523,0.0380952380952381,0.20952380952380953
36,103,110600,3016,56,44,42,3,11,0,14,36,103,110600,3016,361031106003016,56,0.7857142857142857,0.05357142857142857,0.19642857142857142,0.0,0.25
36,103,110600,3017,38,37,32,5,0,0,7,36,103,110600,3017,361031106003017,38,0.9736842105263158,0.13157894736842105,0.0,0.0,0.18421052631578946
36,103,110600,3018,85,81,81,0,3,1,22,36,103,110600,3018,361031106003018,85,0.9529411764705882,0.0,0.03529411764705882,0.011764705882352941,0.25882352941176473
36,103,110600,3019,24,8,8,4,0,12,5,36,103,110600,3019,361031106003019,24,0.3333333333333333,0.16666666666666666,0.0,0.5,0.20833333333333334
36,103,110600,3020,44,42,42,0,2,0,19,36,103,110600,3020,361031106003020,44,0.9545454545454546,0.0,0.045454545454545456,0.0,0.4318181818181818
36,103,110600,3021,43,42,40,3,0,0,9,36,103,110600,3021,361031106003021,43,0.9767441860465116,0.06976744186046512,0.0,0.0,0.20930232558139536
36,103,110600,3022,20,20,19,1,0,0,8,36,103,110600,3022,361031106003022,20,1.0,0.05,0.0,0.0,0.4
36,103,110600,3023,60,60,60,0,0,0,18,36,103,110600,3023,361031106003023,60,1.0,0.0,0.0,0.0,0.3
36,103,110600,3024,43,43,43,0,0,0,15,36,103,110600,3024,361031106003024,43,1.0,0.0,0.0,0.0,0.3488372093023256
36,103,110600,3025,31,31,31,0,0,0,9,36,103,110600,3025,361031106003025,31,1.0,0.0,0.0,0.0,0.2903225806451613
36,103,110600,3026,46,38,37,9,0,0,14,36,103,110600,3026,361031106003026,46,0.8260869565217391,0.1956521739130435,0.0,0.0,0.30434782608695654
36,103,110600,3027,33,31,31,0,0,2,9,36,103,110600,3027,361031106003027,33,0.9393939393939394,0.0,0.0,0.06060606060606061,0.2727272727272727
36,103,110600,3028,18,18,18,0,0,0,6,36,103,110600,3028,361031106003028,18,1.0,0.0,0.0,0.0,0.3333333333333333
36,103,110600,3029,60,50,40,20,0,0,14,36,103,110600,3029,361031106003029,60,0.8333333333333334,0.3333333333333333,0.0,0.0,0.23333333333333334
36,103,110600,3030,37,37,34,3,0,0,12,36,103,110600,3030,361031106003030,37,1.0,0.08108108108108109,0.0,0.0,0.32432432432432434
36,103,110600,3031,22,22,22,0,0,0,6,36,103,110600,3031,361031106003031,22,1.0,0.0,0.0,0.0,0.2727272727272727
36,103,110600,3032,54,54,52,2,0,0,17,36,103,110600,3032,361031106003032,54,1.0,0.037037037037037035,0.0,0.0,0.3148148148148148
36,103,110600,3033,16,16,16,0,0,0,4,36,103,110600,3033,361031106003033,16,1.0,0.0,0.0,0.0,0.25
36,103,110600,3034,0,0,0,0,0,0,0,36,103,110600,3034,361031106003034,0,0.0,0.0,0.0,0.0,0.0
36,103,110600,4000,35,35,35,0,0,0,13,36,103,110600,4000,361031106004000,35,1.0,0.0,0.0,0.0,0.37142857142857144
36,103,110600,4001,70,70,70,0,0,0,22,36,103,110600,4001,361031106004001,70,1.0,0.0,0.0,0.0,0.3142857142857143
36,103,110600,4002,52,51,51,1,0,0,17,36,103,110600,4002,361031106004002,52,0.9807692307692307,0.019230769230769232,0.0,0.0,0.3269230769230769
36,103,110600,4003,105,103,102,3,0,0,36,36,103,110600,4003,361031106004003,105,0.9809523809523809,0.02857142857142857,0.0,0.0,0.34285714285714286
36,103,110600,4004,40,40,39,1,0,0,12,36,103,110600,4004,361031106004004,40,1.0,0.025,0.0,0.0,0.3
36,103,110600,4005,17,17,17,0,0,0,6,36,103,110600,4005,361031106004005,17,1.0,0.0,0.0,0.0,0.35294117647058826
36,103,110600,4006,69,68,68,0,1,0,19,36,103,110600,4006,361031106004006,69,0.9855072463768116,0.0,0.014492753623188406,0.0,0.2753623188405797
36,103,110600,4007,29,29,29,0,0,0,10,36,103,110600,4007,361031106004007,29,1.0,0.0,0.0,0.0,0.3448275862068966
36,103,110600,4008,37,37,37,0,0,0,8,36,103,110600,4008,361031106004008,37,1.0,0.0,0.0,0.0,0.21621621621621623
36,103,110600,4009,5,5,5,0,0,0,0,36,103,110600,4009,361031106004009,5,1.0,0.0,0.0,0.0,0.0
36,103,110600,4010,80,77,75,3,0,1,22,36,103,110600,4010,361031106004010,80,0.9625,0.0375,0.0,0.0125,0.275
36,103,110600,4011,121,115,112,3,2,0,42,36,103,110600,4011,361031106004011,121,0.9504132231404959,0.024793388429752067,0.01652892561983471,0.0,0.34710743801652894
36,103,110600,4012,30,30,30,0,0,0,8,36,103,110600,4012,361031106004012,30,1.0,0.0,0.0,0.0,0.26666666666666666
36,103,110600,4013,55,54,53,1,1,0,14,36,103,110600,4013,361031106004013,55,0.9818181818181818,0.01818181818181818,0.01818181818181818,0.0,0.2545454545454545
36,103,110600,4014,132,131,124,8,0,0,34,36,103,110600,4014,361031106004014,132,0.9924242424242424,0.06060606060606061,0.0,0.0,0.25757575757575757
36,103,110600,4015,31,31,27,4,0,0,10,36,103,110600,4015,361031106004015,31,1.0,0.12903225806451613,0.0,0.0,0.3225806451612903
36,103,110600,4016,2,2,2,0,0,0,1,36,103,110600,4016,361031106004016,2,1.0,0.0,0.0,0.0,0.5
36,103,110600,4017,34,34,32,2,0,0,12,36,103,110600,4017,361031106004017,34,1.0,0.058823529411764705,0.0,0.0,0.35294117647058826
36,103,110600,4018,118,117,117,0,1,0,13,36,103,110600,4018,361031106004018,118,0.9915254237288136,0.0,0.00847457627118644,0.0,0.11016949152542373
36,103,110600,4019,37,34,32,2,1,0,11,36,103,110600,4019,361031106004019,37,0.918918918918919,0.05405405405405406,0.02702702702702703,0.0,0.2972972972972973
36,103,110600,4020,28,26,25,1,0,0,11,36,103,110600,4020,361031106004020,28,0.9285714285714286,0.03571428571428571,0.0,0.0,0.39285714285714285
36,103,110600,4021,31,31,31,0,0,0,12,36,103,110600,4021,361031106004021,31,1.0,0.0,0.0,0.0,0.3870967741935484
36,103,110600,4022,62,62,56,6,0,0,21,36,103,110600,4022,361031106004022,62,1.0,0.0967741935483871,0.0,0.0,0.3387096774193548
36,103,110600,4023,0,0,0,0,0,0,0,36,103,110600,4023,361031106004023,0,0.0,0.0,0.0,0.0,0.0
36,103,110600,4024,29,29,29,0,0,0,10,36,103,110600,4024,361031106004024,29,1.0,0.0,0.0,0.0,0.3448275862068966
36,103,110600,5000,100,94,94,0,1,3,28,36,103,110600,5000,361031106005000,100,0.94,0.0,0.01,0.03,0.28
36,103,110600,5001,76,76,73,3,0,0,20,36,103,110600,5001,361031106005001,76,1.0,0.039473684210526314,0.0,0.0,0.2631578947368421
36,103,110600,5002,16,16,16,0,0,0,5,36,103,110600,5002,361031106005002,16,1.0,0.0,0.0,0.0,0.3125
36,103,110600,5003,25,25,25,0,0,0,10,36,103,110600,5003,361031106005003,25,1.0,0.0,0.0,0.0,0.4
36,103,110600,5004,105,101,98,3,0,0,30,36,103,110600,5004,361031106005004,105,0.9619047619047619,0.02857142857142857,0.0,0.0,0.2857142857142857
36,103,110600,5005,173,166,165,6,1,1,52,36,103,110600,5005,361031106005005,173,0.9595375722543352,0.03468208092485549,0.005780346820809248,0.005780346820809248,0.30057803468208094
36,103,110600,5006,57,54,51,5,1,0,16,36,103,110600,5006,361031106005006,57,0.9473684210526315,0.08771929824561403,0.017543859649122806,0.0,0.2807017543859649
36,103,110600,5007,11,11,11,0,0,0,3,36,103,110600,5007,361031106005007,11,1.0,0.0,0.0,0.0,0.2727272727272727
36,103,110600,5008,36,35,35,0,0,0,10,36,103,110600,5008,361031106005008,36,0.9722222222222222,0.0,0.0,0.0,0.2777777777777778
36,103,110600,5009,0,0,0,0,0,0,0,36,103,110600,5009,361031106005009,0,0.0,0.0,0.0,0.0,0.0
36,103,110600,5010,90,89,82,7,0,0,37,36,103,110600,5010,361031106005010,90,0.9888888888888889,0.07777777777777778,0.0,0.0,0.4111111111111111
36,103,110600,5011,0,0,0,0,0,0,0,36,103,110600,5011,361031106005011,0,0.0,0.0,0.0,0.0,0.0
36,103,110600,5012,0,0,0,0,0,0,0,36,103,110600,5012,361031106005012,0,0.0,0.0,0.0,0.0,0.0
36,103,110600,5013,15,15,15,0,0,0,4,36,103,110600,5013,361031106005013,15,1.0,0.0,0.0,0.0,0.26666666666666666
36,103,110600,5014,12,11,11,0,0,1,4,36,103,110600,5014,361031106005014,12,0.9166666666666666,0.0,0.0,0.08333333333333333,0.3333333333333333
36,103,110600,5015,0,0,0,0,0,0,0,36,103,110600,5015,361031106005015,0,0.0,0.0,0.0,0.0,0.0
36,103,110600,5016,112,111,110,1,1,0,41,36,103,110600,5016,361031106005016,112,0.9910714285714286,0.008928571428571428,0.008928571428571428,0.0,0.36607142857142855
36,103,110600,5017,2,2,2,0,0,0,1,36,103,110600,5017,361031106005017,2,1.0,0.0,0.0,0.0,0.5
36,103,110600,5018,59,58,55,3,0,0,23,36,103,110600,5018,361031106005018,59,0.9830508474576272,0.05084745762711865,0.0,0.0,0.3898305084745763
36,103,110600,5019,0,0,0,0,0,0,0,36,103,110600,5019,361031106005019,0,0.0,0.0,0.0,0.0,0.0
36,103,110600,5020,7,7,7,0,0,0,3,36,103,110600,5020,361031106005020,7,1.0,0.0,0.0,0.0,0.42857142857142855
36,103,110801,1000,20,20,20,0,0,0,6,36,103,110801,1000,361031108011000,20,1.0,0.0,0.0,0.0,0.3
36,103,110801,1001,45,39,37,2,1,1,15,36,103,110801,1001,361031108011001,45,0.8666666666666667,0.044444444444444446,0.022222222222222223,0.022222222222222223,0.3333333333333333
